75.28,-40.758,34.759,-10.143,1.7354,-0.37389,0.043813,67.983,-18.703,47.833,-44.475,18.696,-3.6406,0.2659,60.382,-16.928,34.56,-33.191,15.593,-3.3006,0.252
80.973,-34.444,27.112,-9.5126,1.8578,-0.23507,0.015507,70.367,18.496,-53.286,35.511,-9.2666,0.97992,-0.031005,63.21,-17.652,17.532,-5.962,1.4444,-0.34097,0.035415
71.213,-6.2713,-8.5966,10.705,-3.2831,0.26859,0.0074822,65.656,7.549,-22.261,10.187,-0.096754,-0.55114,0.065,66.99,-19.484,18.288,-11.781,4.9798,-1.0496,0.08106
88.876,-53.05,22.114,7.2577,-5.2619,0.83292,-0.033596,81.807,-8.2163,-26.684,30.435,-10.409,1.3038,-0.04274,77.018,-33.839,60.031,-49.657,20.303,-3.877,0.27464
74.405,-52.691,57.293,-33.529,11.867,-2.2282,0.16435,78.954,-6.7959,-10.642,8.2646,-1.2386,-0.17245,0.035905,75.338,-15.703,-28.912,41.328,-17.43,3.0322,-0.18964
80.317,-45.198,38.697,-17.394,5.414,-1.0654,0.086874,62.146,2.3147,-24.011,17.625,-4.484,0.39965,-0.004675,65.275,-16.8,-10.57,22.673,-10.545,1.9783,-0.13406
70.641,-35.919,50.772,-34.998,12.843,-2.3533,0.1668,62.388,0.74388,-5.7451,2.0084,0.7092,-0.37462,0.039306,66.598,-15.216,15.178,-8.3911,3.7971,-0.94651,0.085402
76.473,-27.879,28.401,-13.86,4.2138,-0.77019,0.059228,65.297,-12.399,13.21,-8.5583,4.3599,-1.1119,0.099164,65.149,0.18305,-14.005,10.419,-1.9657,-0.054977,0.028107
77.356,-59.616,83.276,-54.991,19.08,-3.3317,0.22787,56.405,-0.95881,-5.0391,9.2106,-4.1571,0.69537,-0.037765,66.522,-1.5756,-14.412,11.956,-3.2207,0.25919,0.00481
84.12,-52.432,36.714,-7.9356,-0.044244,0.14653,-0.0072952,70.463,-21.165,18.37,-4.6867,-0.0083171,0.11248,-0.0080309,69.043,-29.646,16.954,0.60866,-1.4985,0.16657,0.0035311
66.767,-31.977,23.266,-4.2018,-0.16197,0.0030953,0.012037,60.711,-14.843,4.2818,4.2516,-1.9018,0.17103,0.00595,69.952,-8.6219,-1.3964,1.2119,0.28192,-0.22838,0.028708
65.51,-40.249,71.89,-48.299,15.784,-2.5649,0.16585,67.01,17.412,-51.05,38.53,-12.973,2.0504,-0.12401,67.192,-21.746,7.0667,5.0473,-3.0319,0.51099,-0.026535
63.329,-44.041,68.113,-46.259,16.197,-2.8386,0.19472,60.646,-11.002,-4.4278,6.6364,-0.8459,-0.30233,0.051458,62.003,-25.418,7.9508,8.5196,-5.7184,1.2054,-0.085931
68.261,-59.29,86.133,-54.565,18.089,-3.0842,0.21056,62.935,-0.3252,-6.2507,2.8841,-0.31219,0.023431,-0.0064,56.197,-21.214,24.896,-8.3401,1.2595,-0.17324,0.017834
70.055,-38.612,22.811,-1.8348,-0.72574,0.0062922,0.017223,54.256,-17.282,15.118,5.1876,-5.6564,1.2764,-0.089455,60.688,-21.312,28.438,-25.044,11.493,-2.3515,0.17151
58.792,-27.214,11.759,5.8633,-4.4517,0.87176,-0.05398,54.651,3.981,-26.892,25.057,-9.4183,1.6295,-0.10906,55.037,4.9039,-38.237,34.05,-11.54,1.692,-0.090514
87.149,-59.302,62.609,-30.706,9.0888,-1.6041,0.1205,79.457,-35.1,39.855,-22.201,7.3148,-1.3247,0.096317,69.378,-30.377,25.564,2.5995,-6.3518,1.6471,-0.12795
87.268,-78.182,103,-65.393,21.757,-3.5989,0.23174,78.482,-10.153,-4.0518,7.1985,-1.991,0.1093,0.0092398,74.178,16.846,-54.157,44.076,-15.623,2.5753,-0.16239
84.051,-37.42,38.208,-27.998,11.568,-2.3077,0.17272,66.282,-1.9493,2.1262,-7.8255,5.7483,-1.4643,0.12257,70.844,-12.034,-17.964,28.447,-12.308,2.1557,-0.13463
73.341,-31.669,17.057,1.7842,-3.0944,0.6787,-0.044405,65.704,-10.473,6.4572,-4.7112,2.5025,-0.60054,0.050162,60.151,6.6152,-37.737,30.612,-9.7743,1.3663,-0.069566
88.855,-74.096,109.14,-74.55,27.413,-5.0944,0.36741,85.922,-42.173,63.738,-48.064,19.713,-3.9751,0.30124,74.111,-21.989,17.265,-1.3343,-0.070025,-0.29752,0.051612
86.87,-63.411,75.474,-44.993,15.314,-2.7336,0.19201,69.614,0.76603,-20.557,20.908,-7.5964,1.2546,-0.083326,71.164,-37.522,51.07,-28.769,8.9874,-1.5598,0.11188
79.563,-16.741,19.307,-15.069,7.304,-1.6875,0.13991,75.457,-38.588,65.747,-49.335,18.064,-3.1593,0.2103,63.382,-17.665,41.058,-30.643,10.354,-1.6547,0.10189
76.053,-20.281,23.816,-13.783,5.0772,-1.0423,0.083702,70.044,-14.078,35.044,-32.699,14.441,-2.9611,0.22495,72.286,-16.178,0.46785,12.582,-6.5128,1.182,-0.072725
73.146,-10.586,3.5259,-1.7585,1.9508,-0.68856,0.071441,66.865,-0.58496,-14.793,14.446,-5.1622,0.8075,-0.047644,66.227,-5.4975,-13.401,26.4,-13.911,2.8777,-0.20844
71.87,-60.143,93.832,-64.062,21.56,-3.5385,0.22648,66.148,4.4652,-43.474,37.549,-12.55,1.8774,-0.1069,61.728,-32.242,42.978,-29.523,11.997,-2.4954,0.19762
69.922,-25.006,16.26,-5.8944,2.8645,-0.87532,0.089755,70.476,-47.696,49.355,-21.427,4.9143,-0.65282,0.040715,61.56,5.1831,-13.424,1.7039,2.9775,-1.0495,0.097124
63.768,-25.648,16.167,-3.4145,0.26004,-0.041739,0.0067097,53.731,1.4652,-13.194,15.822,-6.9116,1.288,-0.086761,58.559,-2.5977,-6.0219,8.3088,-4.0915,0.84722,-0.061938
64.04,-31.146,27.461,-11.726,3.0026,-0.46388,0.031735,55.274,5.5249,-26.473,22.684,-7.8218,1.1825,-0.064904,47.916,-1.4219,-7.0436,12.319,-6.2733,1.3147,-0.098631
79.857,-44.829,40.056,-18.604,6.08,-1.2151,0.098155,68.775,11.066,-39.449,39.352,-17.184,3.4529,-0.25962,64.754,-18.938,20.038,-13.727,6.6357,-1.5753,0.13331
72.063,-46.727,60.234,-39.034,14.63,-2.8295,0.21089,64.191,-30.416,43.714,-30.998,11.928,-2.2592,0.16177,65.42,1.3304,-40.886,41.414,-15.971,2.7244,-0.17326
72.974,-35.654,34.634,-18,6.5926,-1.3982,0.11558,61.229,26.932,-79.479,73.934,-29.278,5.1922,-0.34038,64.162,-5.4085,-4.1913,3.3836,-0.31121,-0.10817,0.014609
67.202,3.7527,-23.13,16.839,-4.0934,0.27595,0.0091994,67.948,-0.35602,-21.638,23.431,-8.9411,1.4246,-0.080502,67.22,10.275,-38.453,37.195,-14.786,2.6329,-0.17479
84.826,-31.793,20.175,-6.334,2.3871,-0.66704,0.065538,67.426,0.55845,0.86926,-6.7099,4.1183,-0.90116,0.066739,68.68,-7.2871,6.9977,0.50581,-1.2735,0.25424,-0.013212
83.455,-49.707,32.299,2.0729,-6.7169,1.7753,-0.13973,67.162,-11.072,0.5178,0.56141,2.3647,-1.0139,0.10639,70.271,-10.739,-6.0362,2.6914,2.1963,-1.0312,0.10946
63.682,-27.774,57.694,-42.569,15.14,-2.6201,0.1756,64.788,-34.37,43.465,-29.901,11.119,-2.0461,0.14432,52.518,-34.107,58.996,-36.21,10.391,-1.4229,0.074973
63.871,-30.362,14.774,-1.7122,1.1908,-0.61307,0.075301,70.057,-41.568,62.74,-40.322,12.173,-1.7245,0.092803,72.789,-4.6918,-37.561,46.68,-20,3.6097,-0.23478
87.301,-55.689,52.38,-22.853,5.2342,-0.65327,0.036838,73.674,-20.423,15.91,-8.1179,3.3559,-0.76433,0.064007,72.841,9.5282,-20.242,6.5958,0.56468,-0.45779,0.04561
81.295,-31.69,16.634,-2.02,0.11873,-0.17962,0.030209,67.867,2.8244,-20.144,16.219,-4.9187,0.65864,-0.034307,75.505,-31.356,33.522,-22.376,8.9109,-1.7678,0.13143
