60.546,60.344,60.186,59.999,59.904,59.799,59.598,59.327,58.923,58.331,57.327,55.909,54.776,54.046,53.78,53.943,54.266,54.816,55.536,56.17,56.591,56.946,57.33,57.412,57.673,58.244,59.126,60.294,61.516,62.674,63.69,64.72,65.686,66.531,67.277,67.828,68.506,69.165,69.528,69.45,68.892,67.377,64.952,61.989,59.071
60.715,60.702,60.696,60.614,60.217,59.551,58.226,56.623,55.28,54.544,54.33,54.475,54.822,55.458,56.332,57.294,58.325,59.401,60.473,61.365,62.124,62.712,63.115,63.321,63.404,63.382,63.287,63.175,63.142,63.147,63.204,63.449,63.709,63.748,63.45,62.902,61.919,60.545,58.492,56.109,54.055,52.611,51.899,51.684,51.818
65.339,65.218,64.961,64.602,64.08,63.336,62.239,60.839,59.419,58.227,57.538,57.204,57.19,57.378,57.665,57.995,58.525,59.193,59.131,59.069,58.86,58.32,57.784,57.454,57.439,57.856,58.544,59.316,60.25,61.45,62.492,63.19,63.568,63.44,62.719,61.284,59.373,57.183,55.247,53.783,52.787,52.248,52.16,52.434,53.105
73.434,73.178,72.758,72.285,71.613,70.832,69.915,68.753,67.383,65.888,64.734,64.17,63.985,64.042,64.441,65.298,66.439,67.484,68.368,69.201,69.625,69.502,69.058,68.553,68.205,68.021,67.919,67.973,68.337,69.299,70.679,72.059,73.569,75.13,76.616,77.611,78.019,77.875,76.979,75.054,72.161,68.855,66.209,64.524,63.985
75.263,75.095,74.453,72.989,70.461,67.186,63.837,61.274,59.796,59.2,59.177,59.559,60.13,61.152,62.584,63.845,64.865,65.737,66.454,66.891,67.072,67.091,66.961,66.775,66.494,66.126,65.735,65.334,64.84,64.213,63.443,62.347,60.727,58.753,56.772,55.492,54.845,54.727,54.838,55.346,56.365,57.462,58.513,59.578,60.61
62.207,61.74,60.706,58.78,56.18,53.487,51.278,49.909,49.167,48.85,49.09,49.874,51.057,52.275,53.592,55.123,56.519,57.68,58.627,59.259,59.45,59.242,58.799,58.257,57.775,57.581,57.609,57.675,57.864,58.327,58.836,59.052,58.958,58.403,57.439,55.837,53.869,52.041,50.83,50.289,50.189,50.445,50.942,51.896,53.013
64.932,64.844,64.391,63.504,62.178,60.787,59.553,58.615,57.927,57.448,57.412,57.77,58.432,59.346,60.378,61.606,62.902,64.035,64.946,65.536,65.884,66.079,66.064,65.839,65.618,65.584,65.693,65.847,66.009,66.215,66.515,66.926,67.272,67.411,67.462,67.419,67.275,66.838,66.036,64.994,64.127,63.687,63.659,63.837,64.236
64.486,64.239,63.365,61.819,59.885,58.165,56.947,56.083,55.48,55.217,55.392,55.802,56.299,56.928,57.597,58.29,59.204,60.283,61.286,62.057,62.627,63.138,63.68,64.201,64.58,64.863,65.116,65.432,66.054,66.497,66.76,66.701,66.311,65.498,64.08,62.119,60.336,59.044,58.253,57.923,58.021,58.565,59.542,60.571,61.379
65.65,65.44,65.057,64.496,63.545,62.18,60.6,59.148,58.221,57.654,57.186,56.792,56.576,56.39,56.172,55.958,55.77,55.399,55.051,54.886,54.982,55.313,55.775,56.227,56.575,56.721,56.689,56.62,56.62,56.739,56.898,57.337,57.701,57.947,58.146,58.193,58.05,57.366,56.287,55.287,54.749,54.733,55.165,55.886,56.821
65.848,65.601,64.511,62.199,59.329,56.75,54.79,53.474,52.64,52.298,52.619,53.413,54.526,55.928,57.569,59.382,61.123,62.619,63.735,64.5,65.068,65.536,65.994,66.56,67.241,67.912,68.399,68.789,69.189,69.421,69.304,68.848,67.901,66.264,64.153,61.852,59.664,57.917,56.692,55.866,55.303,55.046,55.046,55.266,55.609
