59.124,59.083,58.953,58.7,58.303,57.583,56.93,56.305,56.052,56.199,56.546,56.975,57.468,58.114,58.606,58.777,59.016,59.13,59.089,59.523,60.358,61.391,62.729,64.154,65.309,66.441,67.558,68.521,69.342,69.839,70.267,70.781,71.161,71.137,70.527,69.257,67.173,64.332,61.119,58.314,56.241,54.984,54.306,54.101,54.561
61.741,61.655,61.333,60.571,59.31,57.952,57.053,56.791,56.962,57.337,57.894,58.767,59.747,60.808,61.924,63.035,64.065,64.919,65.616,66.136,66.504,66.703,66.767,66.712,66.578,66.422,66.261,66.01,65.857,65.812,65.554,65.055,64.333,63.349,61.884,59.836,57.536,55.471,54.022,53.163,52.764,52.707,53.035,53.839,54.738
65.207,64.982,64.564,63.884,62.786,61.221,59.583,58.097,57.004,56.404,56.037,56.006,56.325,56.944,57.674,58.374,59.069,59.778,60.244,60.37,60.369,60.177,59.852,59.561,59.409,59.515,59.932,60.467,61.057,61.845,62.85,63.64,64.07,64.179,63.885,63.01,61.346,59.162,56.96,55.171,54.096,53.401,53.101,53.128,53.589
74.102,73.929,73.682,73.337,72.859,71.968,70.352,68.721,67.66,67.349,67.414,67.707,68.4,69.544,70.733,71.871,72.966,73.841,73.931,73.619,73.117,72.658,72.439,72.38,72.401,72.599,73.265,74.463,75.802,77.283,78.981,80.753,82.049,82.591,82.503,81.571,79.687,76.662,72.791,68.888,66.189,64.508,64.327,64.851,66.331
73.49,73.482,72.445,70.185,66.951,63.427,60.454,58.328,57.149,56.53,56.34,56.6,57.369,58.427,59.628,60.996,62.655,64.253,65.669,66.944,68.01,68.865,69.489,69.888,70.035,69.975,69.748,69.472,69.075,68.642,68.178,67.647,66.994,66.195,65.238,63.877,62.131,60.292,58.771,57.842,57.432,57.389,57.607,58.256,59.222
63.259,63.178,62.659,61.363,59.205,56.558,54.04,52.13,51.037,50.417,50.171,50.321,51.072,52.132,53.316,54.49,55.877,57.321,58.55,59.571,60.222,60.422,60.233,59.792,59.237,58.727,58.417,58.402,58.517,58.841,59.44,59.969,60.38,60.602,60.49,59.994,59.095,57.817,56.284,54.746,53.481,52.774,52.692,52.902,53.444
65.752,65.469,64.67,63.624,62.517,61.569,60.894,60.536,60.465,60.614,60.959,61.495,62.092,62.705,63.362,64.024,64.556,65.099,65.684,66.324,66.992,67.592,68.146,68.711,69.243,69.706,70.106,70.513,70.844,70.997,70.87,70.615,70.002,68.925,67.448,65.673,63.775,62.188,61.265,60.852,60.833,61.185,61.94,62.868,63.752
64.789,64.742,64.589,64.437,64.179,63.343,62.141,60.86,59.857,59.116,58.606,58.295,58.285,58.607,59.146,59.744,60.436,61.171,61.91,62.801,63.784,64.675,65.348,65.852,66.333,66.9,67.458,67.826,68.083,68.282,68.558,68.85,68.93,68.783,68.326,67.474,65.97,63.763,61.396,59.291,57.794,56.755,56.207,56.092,56.551
66.477,66.28,65.763,64.869,63.701,62.782,61.922,61.169,60.405,59.72,59.125,58.667,58.285,57.928,57.678,57.593,57.64,57.912,58.437,58.988,59.446,59.743,59.877,59.857,59.863,59.911,59.984,60.208,60.363,60.369,60.295,60.043,59.525,58.656,57.44,55.837,54.567,53.839,53.782,54.06,54.585,55.459,56.498,57.578,58.754
66.948,66.547,65.192,62.752,60.078,57.779,56.137,55.139,54.564,54.398,54.703,55.485,56.561,57.888,59.499,61.206,62.848,64.257,65.308,66.043,66.576,67.017,67.465,67.946,68.42,68.944,69.364,69.745,70.197,70.572,70.654,70.352,69.524,68.151,66.374,64.387,62.253,60.322,58.83,57.713,56.974,56.633,56.626,56.869,57.214
