57.555,0.36859,-4.2722,2.7363,-0.91463,0.14252,-0.0071501,58.559,-2.5977,-6.0219,8.3088,-4.0915,0.84722,-0.061938
53.614,-1.1962,-10.765,11.654,-4.4277,0.71012,-0.041033,47.916,-1.4219,-7.0436,12.319,-6.2733,1.3147,-0.098631
61.495,-13.504,14.867,-9.1048,4.2866,-1.0672,0.09554,64.754,-18.938,20.038,-13.727,6.6357,-1.5753,0.13331
68.641,-39.608,44.735,-24.335,8.2106,-1.5624,0.11923,72.063,-46.727,60.234,-39.034,14.63,-2.8295,0.21089
61.701,-14.828,15.832,-13.133,6.4345,-1.4563,0.11804,64.162,-5.4085,-4.1913,3.3836,-0.31121,-0.10817,0.014609
72.329,-14.487,-4.6296,4.1804,0.95548,-0.69359,0.078258,67.948,-0.35602,-21.638,23.431,-8.9411,1.4246,-0.080502
82.729,-32.693,10.823,2.7937,-1.1488,-0.034432,0.022694,67.426,0.55845,0.86926,-6.7099,4.1183,-0.90116,0.066739
94.137,-66.223,55.721,-14.361,-1.0201,0.84325,-0.08224,83.455,-49.707,32.299,2.0729,-6.7169,1.7753,-0.13973
63.844,-6.3697,16.747,-9.958,2.8635,-0.46915,0.034328,63.682,-27.774,57.694,-42.569,15.14,-2.6201,0.1756
72.276,2.5966,-52.861,57.707,-23.548,4.14,-0.26495,72.789,-4.6918,-37.561,46.68,-20,3.6097,-0.23478
86.296,-53.094,48.875,-20.151,4.0586,-0.40468,0.017474,87.301,-55.689,52.38,-22.853,5.2342,-0.65327,0.036838
83.145,-31.461,12.174,1.5853,-1.2325,0.080365,0.010313,81.295,-31.69,16.634,-2.02,0.11873,-0.17962,0.030209
81.977,-34.464,29.071,-16.583,6.7681,-1.4797,0.12174,84.748,-34.99,20.073,-6.7254,2.6068,-0.70012,0.067874
100.6,-1.8042,-32.75,31.91,-11.486,1.8112,-0.107,114.36,-76.356,55.988,-12.576,-0.19028,0.32998,-0.024556
85.489,-17.456,15.165,-16.902,9.0716,-2.0024,0.15297,88.028,-20.251,21.984,-23.285,12.048,-2.6519,0.20509
87.973,-12.336,-24.134,23.935,-6.7912,0.6616,-0.011446,92.129,-24.059,0.3669,4.0874,0.92373,-0.76173,0.088052
64.721,8.1096,-26.679,20.924,-7.5008,1.2896,-0.085119,67.177,13.882,-43.478,35.374,-13.36,2.4436,-0.17314
69.334,-27.822,18.255,-0.36937,-1.6266,0.24605,-0.002121,64.747,-37.974,106.61,-93.328,35.01,-5.9985,0.38741
73.816,26.355,-106.48,86.106,-29.274,4.5769,-0.27276,76.856,25.961,-103.97,86.35,-30.134,4.8208,-0.29283
60.289,19.811,-70.036,54.26,-18.289,2.8772,-0.17253,79.403,-29.668,23.664,-18.885,8.6894,-1.8483,0.14431
68.115,-61.537,70.912,-40.444,12.326,-1.8981,0.11569,68.82,-51.277,60.72,-33.303,9.2742,-1.2491,0.064062
61.26,9.824,-41.624,30.051,-8.9926,1.2373,-0.065739,64.421,12.176,-53.439,41.634,-13.712,2.1059,-0.12565
61.544,-6.7805,-38.577,42.237,-15.908,2.4178,-0.12313,62.663,-29.353,26.1,-15.342,6.5239,-1.459,0.12088
55.445,-6.0927,-23.548,26.796,-10.088,1.5843,-0.088635,55.138,2.8279,-37.065,34.831,-12.349,1.8934,-0.10546
66.212,-30.105,25.401,-4.3133,-1.3026,0.42316,-0.029321,57.852,-14.998,-9.0879,17.427,-7.7292,1.4402,-0.10024
49.93,-9.6524,17.537,-15.751,7.2398,-1.5312,0.11792,68.679,-17.181,-9.4635,22.655,-10.827,2.0833,-0.14517
80.807,-11.925,-60.767,73.061,-29.889,5.1809,-0.32517,80.037,0.12254,-74.761,78.246,-30.356,5.0991,-0.31322
67.822,19.101,-62.69,56.501,-21.016,3.4938,-0.21639,77.091,9.7549,-89.934,94.545,-38.875,7.0587,-0.4742
65.783,-32.74,31.376,-16.436,6.5913,-1.5154,0.13149,63.927,-30.132,30.964,-17.291,7.0281,-1.5903,0.13571
76.094,-16.208,26.552,-27.832,12.446,-2.352,0.15734,74.656,-18.474,34.115,-34.389,14.911,-2.7756,0.18475
69.681,-15.292,14.396,-2.0571,-0.8931,0.19835,-0.0062779,68.644,-4.3155,-14.518,15.812,-4.4974,0.32874,0.011619
52.702,-13.861,20.285,-10.58,3.0206,-0.51374,0.038498,53.563,-13.507,17.332,-7.5909,1.8897,-0.3056,0.02261
65.306,37.717,-180.59,178.29,-70.037,12.165,-0.78193,69.255,-25.139,16.077,-2.8377,-1.226,0.57007,-0.060689
77.273,-12.071,32.272,-51.276,27.657,-5.9662,0.44885,83.001,-22.231,-2.2379,20.009,-10.833,2.1457,-0.14578
65.954,6.3333,-41.504,34.061,-11.211,1.6644,-0.093693,66.214,7.8454,-48.784,41.389,-14.206,2.2041,-0.12899
65.954,6.3333,-41.504,34.061,-11.211,1.6644,-0.093693,66.214,7.8454,-48.784,41.389,-14.206,2.2041,-0.12899
67.945,-16.031,51.089,-54.573,23.162,-4.3189,0.29658,38.107,0.12568,-5.0432,3.2887,-0.7005,0.061783,-0.0029217
81.164,-161.75,191.71,-97.523,26.097,-3.7047,0.22057,61.261,8.1128,-30.133,23.643,-8.5065,1.4962,-0.10358
66.955,-1.6916,-7.3958,9.074,-3.1947,0.40808,-0.014021,59.69,1.3636,-8.068,8.9333,-3.3684,0.49745,-0.023745
53.764,-0.51759,-11.194,15.645,-6.8172,1.175,-0.069495,59.051,-17.342,7.9052,-3.8107,3.4527,-1.1628,0.11637
51.751,-12.199,-3.2957,11.249,-4.97,0.78827,-0.039675,60.097,-20.286,26.228,-17.728,6.4203,-1.1809,0.084732
63.937,-5.179,-0.74769,4.3477,-1.9158,0.2439,-0.0049018,56.486,1.802,-24.313,22.749,-8.3315,1.3486,-0.081411
57.421,-10.361,7.2092,-6.948,3.3251,-0.66985,0.048029,63.147,-30.463,24.212,-5.3601,-0.35515,0.21829,-0.015783
57.888,6.5259,-33.085,28.859,-9.7751,1.414,-0.072502,58.184,-31.079,35.439,-18.218,4.8632,-0.64647,0.033549
67.788,-8.1087,18.557,-17.984,7.1915,-1.2479,0.078615,67.184,5.3154,-25.281,19.357,-6.65,1.1219,-0.075093
65.062,-31.974,22.796,-3.6723,-0.82386,0.24213,-0.012843,76.978,-61.774,62.412,-29.34,8.1197,-1.3444,0.098001
49.474,24.724,-63.244,41.83,-13.851,2.3725,-0.16227,59.691,-10.942,0.17821,1.6899,0.59793,-0.39205,0.043741
56.042,-9.4016,-1.1681,6.7992,-2.9691,0.44487,-0.019751,58.259,-11.4,-4.4357,13.209,-6.2408,1.1047,-0.066626
62.055,-1.1261,-0.73837,-3.8288,2.8382,-0.66291,0.051536,67.626,-0.35839,-4.326,-1.6682,2.3284,-0.6194,0.051307
59.211,-7.5444,-6.438,8.7119,-2.8639,0.31729,-0.0063169,64.195,-25.218,13.678,-3.5282,1.3997,-0.4214,0.041868
53.032,5.7445,-20.541,17.415,-6.6224,1.1951,-0.082697,55.552,-6.9395,-5.5337,8.6493,-3.1371,0.43742,-0.020689
84.059,-72.785,83.443,-40.834,10.257,-1.3562,0.076384,80.121,-65.521,71.148,-31.945,7.1096,-0.83178,0.043677
63.462,11.093,-55.542,48.426,-16.106,2.2645,-0.11122,65.379,4.8232,-29.242,21.855,-6.6272,0.93952,-0.053718
73.344,-28.741,3.3882,10.854,-5.6477,1.0383,-0.066036,61.127,-25.459,22.038,-3.7848,-1.3846,0.50426,-0.042832
52.384,-25.45,21.087,-0.23486,-5.3137,1.9272,-0.19599,50.689,10.736,-29.825,19.855,-5.8119,0.81244,-0.045087
84.922,-16.565,43.259,-40.58,16.914,-3.1335,0.21199,43.572,0.52182,-12.628,12.19,-4.4624,0.72908,-0.04452
68.261,-10.341,-11.674,11.814,-3.13,0.28084,-0.0038693,68.374,-15.191,-4.126,6.6643,-0.98622,-0.1852,0.033984
81.09,-34.786,21.716,-4.6829,0.495,-0.10832,0.01446,63.461,-1.2015,1.1973,0.7351,0.12096,-0.20228,0.028113
86.449,-69.674,66.51,-25.232,4.2714,-0.33197,0.012174,73.558,-19.252,0.92959,1.9089,1.2906,-0.71462,0.078657
80.342,-35.044,39.871,-24.596,8.6403,-1.5815,0.11373,74.585,9.2526,-34.603,26.715,-8.1117,1.09,-0.055623
58.792,6.6585,-7.4336,-3.6127,4.2448,-1.0808,0.085509,70.636,-25.941,27.032,-15.741,7.103,-1.7878,0.16476
58.792,6.6585,-7.4336,-3.6127,4.2448,-1.0808,0.085509,70.636,-25.941,27.032,-15.741,7.103,-1.7878,0.16476
71.018,-18.128,40.966,-37.244,16.812,-3.5572,0.27704,78.806,-51.389,96.708,-80.428,33.165,-6.484,0.47503
66.28,-0.90615,-2.6418,8.1103,-4.4951,0.90707,-0.062089,78.948,-3.6729,-27.809,27.206,-9.422,1.3738,-0.07098
80.538,-11.889,21.202,-21.542,8.448,-1.3868,0.081177,85.099,-0.66449,-6.5217,2.1052,-0.50018,0.16879,-0.020352
87.114,-59.592,44.611,-7.8629,-2.0769,0.77034,-0.06223,89.807,-67.631,57.011,-16.609,1.0093,0.24156,-0.027305
65.378,-18.594,-7.9956,16.124,-6.6317,1.1071,-0.066689,73.924,-54.72,43.48,-14.841,2.9878,-0.42222,0.03097
56.149,-28.74,23.395,-7.2169,1.0671,-0.12454,0.011323,54.52,-24.835,17.262,-2.7612,-0.5975,0.18391,-0.011149
48.005,4.8857,-14.707,13.938,-5.0928,0.78616,-0.042876,51.873,-4.9509,-2.8358,7.4508,-3.4674,0.63921,-0.042371
52.022,-18.575,24.659,-13.101,3.5513,-0.51354,0.031637,52.555,-21.034,29.061,-14.076,2.8023,-0.18494,-0.0027315
100.05,39.894,-120.41,88.293,-29.205,4.5914,-0.27814,95.965,-28.647,23.518,-12.013,3.4426,-0.48031,0.025885
82.397,-47.888,42.041,-19.037,5.1385,-0.78085,0.050337,89.067,-56.823,53.816,-26.961,7.86,-1.23,0.078569
62.779,-12.311,33.045,-29.588,12.901,-2.6684,0.20532,75.811,-27.465,63.52,-48.09,14.618,-1.8797,0.081856
68.688,17.481,-39.492,17.64,-1.6106,-0.40201,0.060589,70.033,16.321,-65.253,52.197,-17.578,2.7069,-0.15791
108.64,-5.1586,10.475,-17.618,7.7916,-1.3548,0.083861,95.407,-10.185,19.88,-26.215,11.657,-2.1429,0.1421
63.6,-17.582,-2.5819,8.4304,-3.0565,0.39003,-0.013961,65.785,-19.918,13.779,-5.314,1.4173,-0.24546,0.01857
51.003,6.3871,-31.121,31.651,-12.139,2.0204,-0.12495,60.306,-3.2586,-25.432,33.633,-14.093,2.4372,-0.15222
37.842,8.2565,-40.32,38.936,-15.726,2.8826,-0.1973,53.753,-1.3826,-9.0804,14.195,-6.1032,1.0766,-0.069411
70.843,-64.204,77.733,-45.307,14.197,-2.286,0.14755,80.855,-88.636,98.565,-54.155,16.147,-2.4742,0.15187
61.107,-4.9669,-25.576,28.193,-10.335,1.5787,-0.086246,66.742,-39.241,44.817,-23.651,6.7857,-1.0779,0.073543
60.608,-34.088,48.791,-38.829,15.957,-2.9578,0.19917,57.2,12.914,-36.756,24.109,-6.4757,0.78047,-0.035918
73.767,-17.549,10.432,-7.1982,4.0468,-1.0001,0.084193,75.272,-15.105,12.772,-10.603,5.4519,-1.2513,0.10082
85.635,-32.167,38.02,-29.412,13.324,-2.8484,0.22115,83.347,-26.7,35.701,-28.338,12.8,-2.7347,0.21289
57.065,11.859,-51.907,41.665,-13.113,1.8052,-0.091257,74.618,-32.112,13.279,-4.5637,3.0182,-0.91526,0.08735
70.796,-30.759,18.343,-1.7705,-1.087,0.26836,-0.016184,71.544,-25.541,11.172,2.1666,-2.0751,0.37294,-0.019298
61.757,13.489,-43.234,45.849,-18.121,3.1316,-0.20127,60.323,-3.5573,1.3967,10.058,-5.5646,1.0978,-0.076453
83.097,26.017,-104.29,86.712,-31.335,5.3004,-0.34358,107.99,-72.463,13.22,32.791,-20.207,4.2926,-0.3125
75.781,-41.595,41.294,-24.481,8.3783,-1.462,0.1001,80.148,-40.758,35.453,-17.425,5.1949,-0.85714,0.059168
42.816,10.842,-38.469,36.737,-13.538,2.2099,-0.13456,39.075,-16.155,45.789,-28.48,8.1195,-1.086,0.052578
63.739,-6.1506,-42.853,40.676,-14.515,2.3169,-0.13843,59.157,-12.407,-15.791,14.472,-4.286,0.55484,-0.026621
58.074,-28.559,9.3428,1.7504,-1.4697,0.26194,-0.014342,11.095,2.8885,-20.916,17.094,-6.0149,0.99162,-0.062514
42.647,1.2317,-1.8086,2.9459,-0.93652,0.081642,0.0010921,61.661,-36.206,65.697,-46.566,16.83,-3.071,0.21947
89.855,-46.825,39.965,-21.25,6.348,-0.86136,0.040052,66.075,-12.613,16.048,-12.881,4.8793,-0.77504,0.043041
70.112,-14.452,-3.3901,12.759,-5.4745,0.83374,-0.040536,74.816,-23.019,9.0031,10.42,-7.2975,1.5344,-0.10625
55.517,6.4084,-31.831,29.241,-10.819,1.7848,-0.10962,65.236,-18.185,11.478,-4.697,1.6466,-0.34806,0.027997
66.77,-17.775,31.688,-26.725,11.846,-2.5095,0.19643,71.445,-3.1686,1.8252,-1.0492,1.5608,-0.61098,0.065788
64.17,2.0384,-55.94,54.164,-20.329,3.4108,-0.21474,67.42,10.056,-84.31,81.892,-31.394,5.3622,-0.34176
67.173,-30.19,3.0974,13.904,-7.4006,1.3887,-0.089448,56.227,-1.0327,-27.808,28.601,-10.702,1.7227,-0.101
55.338,-4.1031,15.294,-11.94,5.0731,-1.1189,0.093691,66.089,-18.266,28.752,-18.482,6.8443,-1.3686,0.10749
77.582,-62.973,70.656,-39.436,12.006,-1.883,0.1174,78.507,-56.69,64.218,-36.78,11.604,-1.8787,0.11966
82.405,4.6188,-27.595,13.905,-1.868,-0.19534,0.045041,34.456,-3.4636,3.0062,-1.0802,0.54511,-0.15149,0.014095
53.332,-12.683,29.795,-16.267,3.8071,-0.31915,-0.0018805,47.678,-4.1088,13.822,-10.816,5.08,-1.106,0.086736
94.997,0.8792,-3.9799,3.0576,0.25358,-0.31972,0.035976,63.822,-17.893,27.22,-10.934,1.5153,-0.028042,-0.0058754
72.195,-9.6334,-3.1937,10.522,-4.4886,0.64137,-0.025632,83.226,-21.586,9.6547,6.4693,-4.6564,0.87755,-0.0508
70.824,9.8521,-68.105,61.875,-23.185,3.9272,-0.24769,75.481,-54.492,44.639,-16.968,3.1976,-0.28336,0.0099947
70.045,-7.9514,22.408,-26.576,11.485,-2.1132,0.14171,73.057,-13.329,34.926,-32.778,12.301,-2.0549,0.12872
86.721,-15.782,-6.1394,15.931,-6.5667,0.97458,-0.045199,84.616,5.3505,-26.816,19.428,-4.6548,0.28704,0.014092
76.066,9.1894,-71.825,71.186,-27.865,4.843,-0.31211,78.469,5.7782,-56.74,56.936,-22.566,3.9733,-0.25913
48.067,-13.27,15.902,-12.825,5.8619,-1.1731,0.080571,29.334,13.082,-23.941,27.025,-11.731,2.2149,-0.15423
71.213,-34.255,31.931,-16.176,4.6754,-0.74252,0.049785,60.821,-28.001,36.883,-27.056,11.549,-2.4513,0.19347
58.292,5.0822,-18.368,11.294,-2.7238,0.30556,-0.014706,57.967,7.8845,-27.638,18.237,-4.9406,0.63082,-0.032757
63.726,-2.7563,7.6538,-10.527,4.9945,-0.94486,0.061668,86.305,-22.811,-3.7413,13.436,-5.5419,0.83335,-0.040418
48.221,5.7886,-15.341,14.634,-6.1208,1.1443,-0.078209,49.586,5.5153,-17.598,16.823,-6.8771,1.2475,-0.082636
80.356,-110,152.92,-101.51,34.752,-5.8767,0.3863,60.038,12.203,-40.374,29.205,-8.748,1.1828,-0.060178
71.543,-4.0187,4.6786,-7.5029,4.1272,-0.88003,0.064551,72.776,1.6193,-14.775,27.432,-15.569,3.4493,-0.26427
82.219,-42.639,28.354,-7.3472,0.92841,-0.13738,0.016087,83.278,-56.684,71.513,-45.651,15.993,-2.8683,0.20122
74.321,-54.333,55.632,-26.97,7.8051,-1.3256,0.096387,69.651,-13.114,13.892,5.344,-7.3202,1.9771,-0.16394
73.429,-58.214,67.646,-30.971,6.2956,-0.53016,0.011558,84.743,-76.893,77.452,-30.698,5.2314,-0.34005,0.0033275
69.23,-17.732,-1.7765,13.062,-5.6247,0.83352,-0.038745,67.699,-27.68,16.936,-3.2451,1.3459,-0.57508,0.067808
59.143,-2.1826,-28.765,32.082,-12.831,2.1943,-0.13565,75.151,-63.381,75.35,-39.98,10.513,-1.3547,0.068747
71.757,-22.966,17.459,-5.3417,0.94345,-0.17577,0.018939,68.865,-38.438,43.422,-24.907,8.1239,-1.3927,0.095169
81.488,-14.276,-32.571,37.382,-13.992,2.2312,-0.1308,77.616,-3.5583,-46.625,47.23,-17.549,2.8495,-0.17176
51.189,-20.053,34.01,-24.393,6.0052,-0.42702,-0.010484,66.972,2.0783,-4.7979,2.7296,-0.91969,0.14147,-0.0065355
68.868,-3.8248,-59.995,70.086,-29.608,5.4044,-0.36136,69.468,17.981,-98.151,93.785,-36.459,6.3586,-0.41355
83.204,-42.254,28.126,-8.7416,1.5249,-0.1853,0.013183,74.648,-14.055,-0.88048,5.7011,-2.1923,0.29365,-0.011623
86.992,-48.858,35.384,-12.566,3.5666,-0.76232,0.068653,89.593,-47.002,29.784,-9.9057,2.927,-0.64571,0.057181
82.79,-9.2968,-28.975,40.615,-16.855,2.8619,-0.17434,80.55,-11.282,-18.431,32.046,-13.903,2.3874,-0.1452
79.115,-29.58,21.065,-6.5279,2.0914,-0.55324,0.054212,76.083,-36.112,43.435,-21.304,5.9598,-1.0103,0.075871
48.406,-1.2642,-7.6641,7.5717,-2.6084,0.37886,-0.019952,47.563,2.6732,-18.152,15.444,-5.3081,0.82404,-0.048276
