71
71
85
70
81
80
80
86
71
78
79
81
71
78
64
72
79
75
80
64
76
73
81
73
81
79
66
57
85
76
75
61
69
79
88
81
76
70
85
76
74
83
92
88
76
72
78
82
82
76
80
81
67
76
83
82
62
75
87
58
60
36
75
73
38
69
58
61
68
65
61
47
62
53
58
46
66
59
59
63
59
44
66
68
68
57
54
69
55
60
58
54
63
59
59
50
61
58
63
84
66
67
60
71
63
59
62
61
56
63
64
48
71
63
66
52
67
66
49
71
64
65
66
68
69
67
62
53
102
63
69
68
50
57
62
59
58
69
53
66
36
67
61
44
52
59
61
63
72
67
61
60
70
59
65
61
