59.548,59.466,58.946,57.869,56.512,55.295,54.249,53.347,52.531,52.105,51.834,51.896,52.315,52.873,53.352,53.9,54.59,55.347,56.089,56.771,57.178,57.528,57.815,58.088,58.463,58.89,59.483,60.145,60.767,60.924,60.994,61.113,61.141,61.109,61.074,60.904,60.655,60.206,59.525,58.793,57.753,56.651,55.468,54.259,53.13,52.379,52.295,52.817,53.347,54.219,55.209,56.265,57.149,58.102,59.021,60.28,60.991,61.555,62.004,62.356,62.632,62.885,63.181,63.534,64.026,64.451,64.749,64.908,65.012,65.17,65.431,66.019,66.813,67.57,68.21,68.833,69.14,69.269,,,,,,,,,
68.552,68.296,67.677,67.029,66.482,65.892,65.326,64.865,64.298,63.476,62.454,61.585,60.636,59.368,58.128,57.031,55.766,54.698,53.901,53.498,53.6,54.239,54.835,56.053,56.979,57.632,58.09,58.744,59.393,58.986,58.253,57.432,56.835,56.334,56.06,55.82,55.739,55.9,56.159,56.365,56.511,56.431,56.43,56.428,56.439,56.583,56.769,56.868,56.9,56.922,56.87,56.643,56.205,55.601,55.008,54.05,53.347,52.936,52.732,52.795,53.089,53.638,54.389,55.255,56.006,56.582,57.243,57.356,57.381,57.452,57.565,57.526,57.684,57.901,58.217,58.701,59.243,59.738,60.272,60.772,61.483,62.347,63.242,64.323,65.185,65.575,65.699
59.285,59.228,58.981,58.491,57.91,56.339,54.415,51.763,50.155,49.194,48.956,48.985,49.239,50.007,51.015,51.966,52.912,53.658,54.256,54.739,55.335,56.107,57.143,58.174,58.983,59.676,60.35,60.88,61.32,61.586,61.802,61.992,62.249,62.1,61.782,61.2,60.296,58.866,56.214,52.713,50.437,49.134,48.51,48.321,48.633,49.413,51.009,52.6,53.874,54.946,56.156,57.152,58.051,58.833,59.311,59.368,59.093,58.59,58.14,57.609,57.154,57.113,57.095,57.494,58.677,59.416,59.768,59.854,,,,,,,,,,,,,,,,,,,
62.645,62.623,62.525,62.449,62.404,62.344,62.223,61.849,61.248,60.24,59.16,58.285,57.446,56.849,56.391,56.057,55.895,55.92,56.05,56.402,56.762,56.963,56.996,57.168,57.42,57.295,57.069,56.831,56.59,56.469,56.477,56.669,57.175,57.854,58.913,60.241,61.557,62.499,63.152,63.745,64.387,64.751,65.035,65.096,64.825,64.22,63.019,61.667,60.112,58.511,56.461,54.859,53.21,51.669,50.811,50.292,49.973,49.903,50.017,50.388,50.981,51.762,52.663,53.654,54.387,54.895,55.131,55.18,55.049,54.757,54.304,53.67,52.955,52.345,51.885,51.672,51.503,51.497,51.82,52.698,53.491,54.032,54.466,54.785,55.031,,
53.293,53.169,52.725,52.011,50.95,49.957,49.299,49.315,49.686,50.235,50.921,51.924,53.209,54.918,56.395,58.116,59.634,60.901,61.953,62.735,63.474,64.226,65.178,66.117,67.222,68.26,68.943,69.226,69.181,68.721,68.173,67.581,66.63,65.061,63.425,62.065,61.026,60.107,59.22,58.338,57.272,56.169,54.792,52.98,51.241,50.211,49.31,48.779,48.372,48.115,48.031,48.343,48.94,49.409,50.081,50.747,51.364,51.981,52.524,53.22,53.704,54.171,54.627,55.147,55.648,56.252,56.908,57.522,57.972,58.419,58.716,58.749,,,,,,,,,,,,,,,
54.876,54.783,54.103,53.446,52.951,52.287,51.687,51.15,50.567,49.634,48.493,47.858,47.644,47.679,47.811,47.978,48.27,48.823,49.41,50.057,50.673,51.223,51.833,52.359,52.923,53.533,54.072,54.465,54.632,54.619,54.514,54.398,54.481,54.621,54.758,55.335,55.841,55.938,55.792,55.349,54.649,52.998,50.572,48.451,46.598,45.062,43.81,42.849,42.019,41.504,41.452,41.661,42.032,42.485,43.224,43.913,45.084,46.54,48.385,50.114,51.261,52.108,52.886,53.354,53.656,54.01,54.206,54.313,54.615,54.727,,,,,,,,,,,,,,,,,
77.06,76.733,76.106,74.812,72.818,71.008,69.077,67.491,66.892,66.726,66.712,66.8,67.183,67.946,68.586,69.213,70.174,71.097,71.74,72.16,72.593,72.883,73.07,73.2,73.275,73.226,73.192,73.08,72.903,72.868,72.844,72.83,72.891,73.161,73.551,73.781,73.587,73.097,72.413,71.633,70.69,69.565,68.1,66.249,64.256,62.697,61.429,60.607,60.083,59.63,59.608,60.029,60.62,61.595,62.84,64.111,65.46,66.614,68.002,69.034,70.324,71.269,71.705,71.572,70.993,70.353,69.449,68.786,67.827,66.856,66.739,66.977,67.112,67.14,67.1,67.156,,,,,,,,,,,
77.391,77.265,76.892,76.406,75.772,75.033,73.761,72.641,70.822,69.301,68.483,68.002,67.774,67.88,68.277,68.912,69.718,70.438,71.172,71.943,72.354,72.676,73.01,73.418,73.887,74.402,75.155,75.8,76.322,76.846,77.061,77.084,77.03,76.964,76.901,77.123,77.446,77.676,77.759,77.644,77.361,76.872,75.69,73.6,71.318,69.737,68.538,67.532,67.143,66.979,67.227,68.313,69.472,70.428,70.879,71.569,71.459,70.86,70.018,69.079,67.888,67.033,66.514,66.601,67.112,68.092,69.282,70.768,72.386,73.722,74.371,74.965,75.058,,,,,,,,,,,,,,
66.189,66.146,65.983,65.722,65.456,65.177,64.98,64.71,64.285,63.729,63.15,62.695,62.208,61.697,61.31,60.897,60.674,60.689,60.843,61.022,61.242,61.584,62.03,62.378,62.809,63.273,63.869,64.479,65.052,65.843,66.627,67.309,67.754,68.126,68.573,68.855,68.888,68.751,68.425,67.982,67.289,66.336,65.087,63.492,62.074,60.832,60.162,59.825,59.719,59.951,60.356,61.041,62.116,63.158,63.883,64.64,65.836,66.645,67.153,67.448,67.521,67.427,67.281,67.168,67.08,67.061,67.218,67.381,67.547,67.811,68.365,69.065,69.43,69.657,69.729,,,,,,,,,,,,
64.718,64.593,64.251,63.743,62.933,61.982,60.689,59.463,58.318,57.836,57.497,57.387,57.365,57.424,57.664,57.842,57.985,58.072,57.943,57.719,57.474,57.23,57.078,56.993,57.058,57.189,57.332,57.537,57.699,57.929,58.259,58.658,59.141,59.17,59.111,58.887,58.507,57.979,57.353,56.485,55.635,54.778,54.255,54.119,54.235,54.634,55.023,55.689,56.606,57.392,58.019,58.503,59.058,59.24,59.359,59.398,59.366,59.14,58.948,58.783,58.708,58.77,58.922,59.094,59.356,59.681,60.132,60.266,,,,,,,,,,,,,,,,,,,
82.98,82.651,81.431,79.57,77.802,76.328,74.923,73.661,72.805,72.692,73.505,74.774,75.866,77.155,78.214,79.27,80.12,80.86,81.099,81.029,80.898,80.758,80.779,80.884,81.301,82.229,83.153,84.037,84.82,85.704,86.309,86.537,86.21,84.689,82.12,79.292,76.056,72.528,69.047,65.597,62.289,59.818,57.929,56.918,56.71,56.833,57.175,57.754,58.145,58.109,57.675,57.017,56.498,56.175,55.929,55.864,56.082,56.785,58.265,59.866,61.434,62.892,64.42,66.127,67.984,70.293,72.079,72.712,,,,,,,,,,,,,,,,,,,
69.141,69.022,68.804,68.526,68.14,67.685,67.197,66.529,65.382,63.766,62.55,62.156,62.375,62.976,64.104,65.455,67.22,68.857,70.993,72.431,73.404,74.314,75.145,75.876,76.493,76.988,77.434,77.919,78.167,78.564,79.118,79.695,80.545,82.406,84.276,84.919,85.222,84.8,83.442,81.329,77.291,71.792,67.165,63.591,60.884,58.702,57.385,55.911,55.046,54.655,54.85,55.108,55.486,55.924,56.37,56.932,57.902,59.055,60.155,60.81,61.274,61.655,62.07,62.537,63.019,63.845,65.66,66.92,67.502,68.182,68.733,68.966,,,,,,,,,,,,,,,
72.827,72.799,72.387,71.606,70.558,69.113,67.804,66.738,66.327,66.241,66.416,66.822,67.352,67.927,68.468,68.994,69.68,70.127,70.226,70.014,69.641,69.231,68.832,68.402,67.855,67.279,66.764,66.393,66.248,66.244,66.332,66.557,66.938,67.715,68.615,69.091,69.513,69.829,70.024,69.776,69.03,67.893,66.164,64.563,63.435,62.583,61.785,61.3,60.846,60.615,60.519,60.626,60.885,61.047,61.31,61.592,61.668,61.665,61.53,61.242,60.915,60.627,60.288,60.04,59.798,59.611,59.464,59.442,59.593,59.969,60.332,60.631,60.958,61.312,61.572,61.987,62.173,62.181,,,,,,,,,
69.545,69.287,68.894,68.592,68.428,68.427,68.454,68.498,68.582,68.875,69.453,69.953,70.468,70.869,71.169,71.405,71.614,71.695,71.718,71.525,71.256,71.029,70.722,70.51,70.472,70.703,71.071,71.651,72.395,73.681,74.657,75.427,75.897,76.122,76.33,76.3,75.617,74.021,72.145,70.267,68.771,67.46,66.364,65.405,64.621,64.019,63.725,63.681,63.819,64.032,64.325,64.613,65.143,65.773,66.419,66.949,67.326,67.551,67.667,67.623,67.402,67.09,66.734,66.459,66.473,66.795,67.169,67.557,68.09,68.899,69.693,70.263,70.944,71.373,71.41,,,,,,,,,,,,
66.418,66.375,66.256,66.091,65.78,65.312,64.605,63.194,61.988,61.186,60.661,60.31,60.091,59.987,60.188,60.894,61.547,62.093,62.662,63.122,63.545,63.958,64.249,64.408,64.435,64.331,64.155,64.061,64.068,64.188,64.318,64.514,64.738,65.038,65.184,65.108,64.877,64.561,64.026,63.105,61.516,59.722,58.299,57.273,56.61,56.276,56.051,56.131,56.729,57.323,57.877,58.687,59.243,59.923,60.634,61.287,61.736,62.035,62.292,62.485,62.696,62.964,63.266,63.752,64.193,64.487,64.887,65.241,65.563,65.747,65.776,,,,,,,,,,,,,,,,
65.881,65.784,65.503,65.07,64.418,63.213,61.785,59.988,57.834,56.108,54.752,53.553,52.343,51.448,50.599,50.106,50.3,50.722,51.397,52.065,53.008,54.073,55.374,56.44,57.488,58.219,58.76,59.311,59.833,60.401,60.926,61.49,61.997,62.573,63.071,63.42,63.837,64.24,64.737,65.35,65.912,66.212,66.391,66.222,65.328,64.067,62.362,60.479,58.612,56.941,55.449,54.357,53.907,54.28,55.102,56.062,57.178,58.1,59.378,60.066,60.486,60.356,59.935,59.323,58.71,58.045,57.363,56.695,55.984,55.251,54.836,54.759,54.892,55.11,55.421,55.808,56.383,57.344,58.53,59.482,60.051,60.171,,,,,
66.472,66.3,65.7,64.047,60.607,56.85,53.824,52.072,51.574,51.445,51.909,53.312,55.842,58.204,59.903,61.193,62.617,63.381,63.643,63.428,62.873,62.316,61.845,61.502,61.246,60.986,60.743,60.511,60.388,60.438,60.708,60.894,60.766,60.524,60.188,59.782,58.414,56.568,54.242,52.349,51.024,50.339,50.049,50.258,51.006,52.42,53.92,55.19,56.395,57.874,58.957,59.916,60.909,61.526,61.908,62.136,62.231,62.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.779,53.767,53.42,53.129,52.928,52.686,52.426,52.211,51.926,51.904,52.163,52.452,52.84,53.229,53.578,53.909,54.294,54.694,55.129,55.483,55.758,55.972,56.213,56.408,56.606,56.787,56.907,56.915,56.858,56.702,56.486,56.185,55.84,55.368,54.965,54.82,54.838,54.973,55.209,55.374,55.706,56.258,56.984,57.422,57.769,58.04,58.325,58.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.596,55.584,55.376,55.067,54.653,53.919,53.234,52.293,51.597,51.208,50.937,50.636,50.42,50.202,49.962,49.685,49.479,49.316,49.223,49.172,49.214,49.381,49.608,49.968,50.467,51.082,51.625,52.101,52.509,52.773,52.943,53.035,53.034,52.977,52.783,52.504,52.06,51.588,51.066,50.642,50.175,49.68,49.205,48.628,48.163,47.739,47.486,47.333,47.24,47.192,47.191,47.192,47.247,47.368,47.456,47.529,47.578,47.616,47.637,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.458,69.275,69.201,68.872,68.498,68.17,67.797,67.498,67.154,66.774,66.386,65.927,65.392,64.921,64.715,64.784,65.076,65.574,66.114,66.668,67.121,67.508,68.055,68.386,68.402,68.16,67.798,67.469,67.166,66.958,66.802,66.787,67.092,67.909,68.882,69.906,71.06,72.658,74.368,75.691,76.506,76.374,75.378,73.851,71.887,69.315,66.704,64.152,61.785,59.921,58.419,57.217,56.281,55.657,55.104,54.909,54.96,55.277,55.888,56.583,57.344,57.968,58.639,59.055,59.365,59.528,59.625,59.701,59.964,60.155,60.494,61.312,62.445,63.077,63.513,,,,,,,,,,,,
62.075,61.841,61.284,60.501,59.498,58.159,56.986,55.788,54.988,54.799,54.92,55.184,55.446,55.799,56.256,56.918,57.413,57.802,58.413,58.811,59.005,59.251,59.55,59.996,60.456,61.073,61.585,62.031,62.423,62.517,62.381,62.234,62.134,62.247,62.526,62.927,63.709,64.683,65.609,66.059,66.277,66.137,65.485,64.333,62.401,59.695,56.92,54.801,53.421,52.48,51.948,51.594,51.63,51.918,52.442,53.103,53.856,54.515,55.155,55.837,56.464,57.124,58.1,59.103,60.052,60.872,61.706,62.425,63.091,63.694,64.162,64.63,64.845,64.862,,,,,,,,,,,,,
63.204,62.945,62.667,62.307,61.979,61.718,61.369,60.957,60.404,59.937,59.597,59.363,59.056,58.947,58.933,59.032,59.726,60.765,61.76,62.959,63.886,64.722,65.555,66.859,67.968,68.431,68.49,68.252,67.813,67.057,65.683,63.77,61.016,59.176,57.864,56.936,56.44,56.242,56.244,56.639,57.548,58.12,58.651,59.144,59.677,59.916,60.171,60.375,60.274,60.085,60.077,60.217,60.412,60.877,61.26,61.749,62.5,63.155,63.547,63.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.798,67.714,67.428,66.892,66.107,65.328,64.48,63.748,63.099,62.405,61.769,61.292,61.255,61.449,61.727,62.054,62.458,62.944,63.63,64.263,65.092,65.84,66.373,66.813,67.242,67.532,67.743,67.859,67.963,68.027,67.984,67.896,67.738,67.494,67.231,66.898,66.431,65.766,64.68,63.259,62.038,61.144,60.236,59.398,58.792,58.292,57.819,57.477,57.321,57.415,57.69,58.014,58.564,59.141,59.827,60.62,61.652,62.833,63.967,64.873,65.693,66.5,67.084,67.429,67.64,67.792,67.844,,,,,,,,,,,,,,,,,,,,
67.485,67.476,67.465,67.458,67.43,67.379,67.339,67.132,66.847,66.332,65.849,65.383,64.956,64.512,64.026,63.469,62.81,62.153,61.489,60.897,60.417,59.962,59.597,59.275,58.99,58.753,58.605,58.557,58.593,58.674,58.774,58.892,59.013,59.087,59.136,59.234,59.344,59.464,59.584,59.642,59.641,59.596,59.541,59.445,59.322,59.029,58.544,57.885,57.242,56.625,56.064,55.585,55.157,54.703,54.264,53.983,53.912,54.115,54.439,55.058,55.782,56.338,57.091,58.013,58.763,59.573,60.301,60.864,61.276,61.677,62.026,62.344,62.737,63.205,63.749,64.553,65.396,66.016,66.501,66.918,67.271,67.596,67.872,68.12,68.293,,
65.878,65.865,65.56,64.959,64.169,63.066,61.844,60.955,60.057,58.943,57.98,57.286,56.86,56.919,57.249,57.704,58.411,59.362,60.826,62.771,64.845,66.352,67.748,69.068,70.113,70.857,71.314,71.712,71.96,72.252,72.498,72.835,73.394,73.933,74.796,75.953,77.49,78.503,78.718,78.159,77.091,75.214,72.798,70.042,66.701,63.99,61.668,60.155,59.649,59.89,60.895,62.19,63.464,65.277,67.358,69.084,70.193,70.615,70.767,70.533,69.919,68.949,67.932,66.668,65.795,65.244,65.04,65.093,65.494,66.002,66.644,67.29,67.949,68.659,69.202,69.358,,,,,,,,,,,
62.63,62.58,61.999,60.621,58.113,55.885,53.931,52.691,52.137,51.836,51.704,52.026,52.626,53.319,53.742,54.004,54.108,53.876,53.554,53.193,52.805,52.414,51.876,51.517,51.372,51.552,51.89,52.326,52.798,53.269,53.584,53.971,54.363,54.825,55.142,55.236,55.154,54.938,54.587,54.091,53.508,52.878,52.134,51.458,50.782,50.185,49.607,49.141,48.695,48.281,47.858,47.862,48.506,49.015,49.658,50.754,51.761,52.716,53.542,54.328,54.544,54.268,53.629,52.857,52.091,51.369,50.756,50.209,49.667,49.228,48.944,48.934,49.156,49.412,49.698,49.941,50.123,50.281,50.332,,,,,,,,
67.182,66.875,65.847,64.607,63.143,61.936,60.858,60.041,59.348,58.939,58.772,59.221,60.234,61.285,62.11,62.812,63.486,63.825,63.8,63.487,62.942,62.3,61.719,60.961,60.342,59.663,59.005,58.322,57.583,56.732,55.692,54.776,54.116,53.67,53.536,53.894,54.555,55.507,56.615,57.931,58.801,59.172,59.204,59.004,58.403,57.686,57.025,56.724,57.16,57.727,58.516,59.434,60.006,60.469,60.888,61.472,61.584,61.708,61.981,62.349,62.887,63.675,64.653,65.723,66.96,68.106,69.086,69.599,69.907,70.176,70.423,70.607,70.805,71.13,71.572,71.896,71.992,,,,,,,,,,
71.874,71.727,71.435,71.006,70.341,69.088,67.555,65.614,64.211,63.289,62.542,62.156,61.832,61.689,61.847,62.398,63.355,64.113,64.816,65.58,66.045,66.331,66.49,66.518,66.491,66.357,66.175,66.102,66.191,66.364,66.676,67.021,67.416,67.877,68.601,69.348,69.875,70.102,70.127,70.054,69.783,69.313,68.468,66.974,64.993,63.513,62.603,61.887,61.45,61.155,60.965,60.94,61.317,62.061,62.763,63.525,64.269,65.027,65.758,66.5,67.508,68.56,69.992,71.14,72.104,72.765,73.259,73.569,73.709,,,,,,,,,,,,,,,,,,
67.926,67.801,67.583,67.338,67.006,66.52,66.018,65.209,64.281,63.516,62.879,62.32,61.853,61.487,61.215,61.009,60.909,60.961,61.189,61.544,62.057,62.514,63.059,63.629,64.289,64.996,65.872,66.82,67.601,68.01,68.306,68.498,68.645,68.786,69.009,69.399,69.84,70.146,70.527,71.102,71.399,71.52,71.465,71.263,70.761,69.782,68.401,66.85,65.252,63.482,62.327,61.148,60.173,59.133,58.487,57.924,57.575,57.455,57.446,57.538,57.737,58.066,58.487,59.011,59.641,60.374,61.259,62.266,63.073,63.933,64.729,65.521,66.51,67.343,68.276,69.18,70.018,71.222,72.163,72.673,72.985,73.139,,,,,
75.865,75.835,75.692,75.372,74.939,74.316,73.49,72.345,70.568,68.99,67.628,67.038,66.84,66.833,67.054,67.266,67.841,68.544,69.304,69.889,70.373,70.944,71.316,71.338,71.234,71.03,70.912,70.854,70.859,70.992,71.222,71.404,71.585,71.649,71.626,71.663,71.731,71.843,72.025,72.064,71.888,71.583,71.134,70.782,70.276,69.245,67.558,65.28,63.339,62.202,61.403,60.903,60.47,60.17,60.036,60.208,60.576,60.887,61.15,61.518,61.8,61.886,61.894,61.891,61.95,62.102,62.399,62.698,63.12,63.643,64.39,65.146,65.888,66.636,67.391,67.751,67.835,,,,,,,,,,
103.15,102.5,101.08,98.778,96.359,93.83,91.432,89.32,87.221,85.485,84.641,85.161,86.326,87.822,89.488,91.326,93.152,94.997,96.506,97.416,97.571,97.296,96.904,96.452,96.109,95.808,95.689,95.842,96.438,97.565,98.519,99.572,100.45,101.33,102.21,103.15,103.72,104,103.75,103.15,101.97,100.5,98.629,96.411,94.186,91.859,89.791,87.953,86.748,86.012,85.724,85.782,85.962,86.196,86.951,87.603,88.364,89.285,90.149,90.971,91.883,92.943,94.053,95.263,96.767,98.693,100.32,101.54,102.49,103,103.43,103.76,104.04,104.31,104.38,,,,,,,,,,,,
86.679,86.498,86.044,85.566,85.073,84.399,83.468,82.428,81.612,80.766,79.882,78.597,77.048,75.555,74.375,73.337,72.984,73.248,73.622,74.196,74.747,75.198,75.589,76.239,76.982,76.993,76.778,76.416,76.171,75.955,75.967,76.104,76.416,76.865,77.49,78.245,78.915,79.605,80.105,80.471,80.868,81.466,81.958,82.315,82.541,82.591,82.124,81.21,80.057,78.631,76.932,75.229,73.25,71.952,71.447,71.401,71.637,72.157,72.777,73.614,74.485,75.296,76.675,77.981,78.722,79.163,79.613,80.15,80.852,81.736,82.686,83.757,84.57,85.319,85.987,86.346,86.558,86.54,86.429,86.205,86.056,86.179,86.212,,,,
75.674,75.669,75.576,75.412,75.128,74.545,73.821,73.03,72.624,72.6,72.804,73.163,73.556,74.199,75.031,75.989,77.038,78.246,79.327,80.012,80.513,80.976,81.397,81.734,81.947,82.062,82.115,82.128,82.073,81.874,81.556,81.232,81.036,80.858,80.656,81.218,81.724,81.929,81.826,81.693,81.429,80.717,79.432,77.146,73.601,70.69,68.995,68.222,67.761,67.734,68.036,69.273,71.165,73.077,75.153,76.77,78.524,80.143,81.535,83.071,84.261,84.769,84.897,84.938,84.982,84.998,84.998,85.12,85.567,86.11,86.638,87.746,88.886,89.722,90.114,90.282,,,,,,,,,,,
68.037,68.02,67.807,67.328,66.685,66.252,65.778,65.209,64.649,63.887,62.72,61.316,59.528,58.344,57.576,57.076,56.934,56.89,56.869,57.132,57.632,58.138,58.292,58.632,58.583,58.339,57.949,57.462,57.138,57.275,57.634,58.098,58.505,59.052,59.855,60.784,62.067,63.138,64.055,64.77,65.373,65.669,65.917,65.832,64.605,63.128,61.446,59.715,58.043,56.099,54.746,53.498,52.367,51.822,51.488,51.74,52.45,53.363,54.372,55.286,56.487,57.443,58.233,58.823,59.272,59.778,60.055,60.342,60.512,60.575,60.503,60.558,60.594,,,,,,,,,,,,,,
59.309,59.056,58.332,56.713,54.519,52.522,51.028,50.058,49.288,48.984,49,49.496,50.245,51.33,52.697,53.884,54.646,55.035,55.468,55.768,55.944,56.03,56.115,56.269,56.522,56.906,57.478,57.95,58.468,58.555,58.212,57.769,57.328,56.964,56.555,56.121,55.671,55.295,54.659,54.132,53.63,53.164,52.544,52,51.523,50.709,49.728,49.052,48.58,48.38,48.33,48.424,48.581,48.831,49.212,49.833,50.832,51.985,53.012,54.123,54.826,55.403,55.91,56.265,56.699,57.095,57.425,57.675,57.826,57.908,,,,,,,,,,,,,,,,,
