67.295,67.129,66.699,66.13,65.627,65.422,65.753,66.423,67.17,67.829,68.366,68.673,68.717,68.7,68.738,68.158,67.227,66.339,65.271,64.36,63.729,63.459,63.476,63.647,63.979,64.655,65.757,66.585,66.983,67.04,66.819,65.961,64.551,62.837,60.607,58.615,57.234,56.539,56.458,56.853,57.702,58.655,59.46,60.233,61.202
71.407,71.398,71.254,70.962,70.464,69.72,68.653,67.163,65.396,63.424,61.543,59.994,58.848,58.041,57.558,57.407,57.652,58.264,59.143,60.236,61.537,62.849,64.139,65.422,66.679,67.84,68.877,69.777,70.494,70.99,71.285,71.436,71.441,71.28,70.925,70.376,69.568,68.465,66.957,65.028,62.853,60.717,58.99,57.882,57.298
66.197,66.066,65.856,65.605,65.252,64.788,64.181,63.349,62.156,60.788,59.55,58.573,57.9,57.442,57.147,57.053,57.159,57.517,58.081,58.785,59.65,60.636,61.751,63.023,64.412,65.957,67.438,68.76,69.861,70.726,71.124,71.294,71.289,71.041,70.561,69.884,69.009,67.958,66.665,64.975,62.614,59.845,57.365,55.61,54.696
81.418,81.11,79.693,77.565,75.121,72.544,70.499,69.182,68.436,68.266,68.649,69.177,69.557,69.857,69.98,70.206,70.739,71.626,72.868,74.531,76.343,78.16,79.761,80.786,81.305,81.74,81.851,81.757,81.372,80.609,79.55,78.097,76.259,73.65,70.014,66.578,63.796,61.987,61.151,61.057,61.486,62.759,64.232,65.587,67.095
78.344,78.026,77.32,76.354,75.18,73.742,72.149,70.539,69.125,67.935,66.977,66.159,65.559,65.242,65.225,65.397,65.849,66.348,66.758,67.181,67.662,68.024,68.193,68.225,68.157,68.157,68.27,68.378,68.642,69.081,69.502,69.646,69.542,69.179,68.254,66.759,64.831,62.632,60.606,59.128,58.217,57.674,57.435,57.537,57.901
62.007,61.889,61.565,61.054,60.355,59.282,57.912,56.301,54.748,53.512,52.616,51.969,51.508,51.275,51.276,51.451,51.76,52.258,52.813,53.392,54.038,54.8,55.654,56.495,57.204,57.784,58.276,58.673,59.024,59.311,59.483,59.661,59.921,60.049,59.972,59.662,59.013,57.726,55.972,54.043,52.305,51.077,50.61,50.489,50.753
62.361,62.322,62.221,62.126,62.053,61.782,61.103,60.474,59.94,59.54,59.223,58.948,58.773,58.73,58.734,58.761,58.867,58.901,58.814,58.821,59.016,59.421,59.965,60.542,61.093,61.59,62.018,62.284,62.412,62.513,62.489,62.454,62.426,62.336,62.17,61.902,61.446,60.77,59.899,59.094,58.514,58.173,58.041,58.204,58.629
64.309,64.256,64.028,63.521,62.5,61.293,60.37,59.914,59.853,60.034,60.494,61.185,61.986,62.724,63.587,64.278,64.711,65.017,65.332,65.73,66.227,66.83,67.515,68.32,69.236,70.185,71.058,71.455,71.683,71.608,71.301,70.681,69.789,68.522,66.872,64.924,62.844,60.944,59.424,58.39,57.738,57.317,57.11,57.255,57.594
56.527,56.178,55.869,55.741,55.679,55.662,55.656,55.704,55.875,56.121,56.451,56.891,57.288,57.693,58.291,59.177,60.233,61.237,62.013,62.49,62.649,62.573,62.283,62.062,61.817,61.627,61.544,61.381,61.156,60.995,60.866,60.269,59.152,57.356,55.702,54.617,53.963,53.642,53.549,53.698,54.235,54.927,55.72,56.6,57.654
69.318,68.891,67.772,66.177,64.479,63.16,62.474,62.172,62.202,62.559,63.234,64.043,64.678,65.314,65.853,66.115,66.255,66.358,66.56,66.9,67.366,67.818,68.12,68.125,67.778,67.235,66.715,66.212,65.781,65.419,64.976,64.451,63.92,63.24,62.388,61.223,59.893,58.922,58.351,58.031,57.783,57.727,57.821,57.846,57.714
59.548,59.467,58.772,57.475,55.843,54.177,53.013,52.295,51.946,51.874,52.232,52.844,53.523,54.308,55.271,56.108,56.775,57.241,57.616,57.972,58.432,59.037,59.751,60.426,60.838,60.96,61.072,61.141,61.097,60.974,60.68,60.188,59.525,58.606,57.418,55.995,54.365,53.048,52.364,52.386,52.943,53.783,55.011,56.42,57.586
68.552,68.3,67.699,67.041,66.328,65.654,65.065,64.468,63.711,62.738,61.626,60.278,58.686,57.114,55.499,54.265,53.627,53.584,54.148,55.013,56.377,57.452,58.117,58.867,59.274,58.755,57.872,56.976,56.293,55.934,55.762,55.857,56.087,56.334,56.49,56.436,56.43,56.436,56.551,56.772,56.874,56.909,56.887,56.649,56.047
59.285,59.229,58.899,58.284,57.095,55.177,52.969,51.045,49.783,49.109,48.972,49.189,49.945,50.925,51.758,52.652,53.443,54.09,54.716,55.443,56.307,57.221,58.08,58.908,59.703,60.431,61.02,61.44,61.702,61.888,62.084,62.199,61.981,61.435,60.453,58.952,56.642,53.827,51.28,49.487,48.588,48.352,48.62,49.371,50.751
62.645,62.593,62.485,62.4,62.308,62.042,61.537,60.69,59.64,58.514,57.482,56.7,56.157,55.918,55.916,56.057,56.449,56.821,56.979,57.154,57.414,57.251,57.02,56.746,56.517,56.477,56.817,57.531,58.616,59.921,61.228,62.247,63.152,63.931,64.626,65.039,65.04,64.692,63.864,62.472,60.501,58.279,55.98,53.891,52.245
53.293,53.005,52.191,51.056,49.911,49.299,49.403,50.002,50.878,52.342,54.206,56.042,57.701,59.413,61.084,62.285,63.326,64.359,65.423,66.531,67.593,68.52,69.113,69.182,68.504,67.716,66.706,65.201,63.6,62.191,60.833,59.553,58.338,57.152,55.784,54.154,52.359,50.775,49.617,48.769,48.27,48.064,48.23,48.716,49.286
54.876,54.73,54.146,53.499,52.897,52.244,51.559,50.855,50.025,49.093,48.256,47.763,47.664,47.761,47.93,48.22,48.729,49.313,49.946,50.618,51.272,51.941,52.565,53.176,53.75,54.223,54.526,54.627,54.575,54.436,54.46,54.583,54.716,55.102,55.642,55.903,55.828,55.448,54.754,53.384,51.475,49.257,47.046,45.206,43.769
77.06,76.625,75.501,73.595,71.212,68.95,67.453,66.884,66.723,66.749,67.101,67.922,68.76,69.668,70.598,71.443,72.075,72.579,72.917,73.137,73.258,73.236,73.2,73.097,72.924,72.864,72.837,72.877,73.136,73.567,73.769,73.563,72.985,72.091,70.891,69.4,67.316,65.113,63.121,61.619,60.588,59.949,59.623,59.762,60.279
77.391,77.196,76.701,75.938,74.939,73.628,72.056,70.36,69.016,68.243,67.831,67.873,68.372,69.25,70.052,70.766,71.558,72.208,72.609,72.989,73.474,74.01,74.662,75.383,76.113,76.687,77.024,77.083,77.012,76.94,76.994,77.331,77.673,77.738,77.536,77.053,75.973,74.085,71.889,69.707,68.203,67.308,66.988,67.362,68.452
66.189,66.144,65.942,65.632,65.291,64.997,64.695,64.275,63.729,63.144,62.548,61.978,61.427,60.928,60.675,60.721,60.903,61.152,61.513,61.952,62.413,62.919,63.473,64.05,64.676,65.398,66.215,67.052,67.657,68.15,68.583,68.856,68.864,68.693,68.262,67.553,66.544,65.225,63.625,62.063,60.843,60.09,59.781,59.813,60.132
64.718,64.596,64.305,63.76,62.969,61.914,60.656,59.445,58.437,57.846,57.5,57.381,57.39,57.538,57.745,57.896,58.006,58.053,57.908,57.645,57.365,57.126,57.001,57.043,57.154,57.309,57.534,57.761,58.071,58.489,58.919,59.154,59.14,58.969,58.577,58.011,57.267,56.4,55.483,54.695,54.229,54.156,54.424,54.877,55.528
82.98,82.671,81.638,79.952,77.968,76.065,74.455,73.224,72.751,72.965,73.803,75.024,76.292,77.568,78.763,79.819,80.57,80.971,81.074,80.976,80.817,80.775,80.896,81.308,82.087,82.965,83.758,84.627,85.621,86.347,86.472,85.827,84.442,82.181,79.014,75.137,71.114,67.2,63.707,60.921,58.806,57.391,56.794,56.803,57.131
69.141,69.023,68.838,68.58,68.222,67.781,67.168,66.274,64.955,63.599,62.578,62.177,62.367,63.197,64.398,66.054,67.728,69.374,71.197,72.564,73.67,74.677,75.571,76.262,76.75,77.174,77.601,77.989,78.349,78.946,79.623,80.575,82.226,83.794,84.729,85.2,84.63,82.788,79.437,75.047,70.305,66.118,62.914,60.358,58.258
72.827,72.665,71.84,70.467,68.828,67.458,66.623,66.304,66.294,66.645,67.325,68.094,68.765,69.423,69.984,70.196,70.051,69.649,69.105,68.535,67.992,67.433,66.911,66.499,66.25,66.269,66.435,66.82,67.521,68.374,69.029,69.504,69.866,69.915,69.341,68.174,66.585,64.992,63.593,62.467,61.61,60.948,60.636,60.528,60.644
69.545,69.292,68.868,68.549,68.428,68.446,68.493,68.619,68.937,69.507,70.097,70.658,71.138,71.451,71.642,71.705,71.635,71.401,71.097,70.742,70.506,70.578,70.96,71.496,72.182,73.398,74.723,75.572,76.043,76.307,76.3,75.63,74.078,71.94,69.743,67.821,66.322,65.232,64.449,63.923,63.704,63.781,64.063,64.476,64.995
66.418,66.372,66.206,65.948,65.546,64.901,63.816,62.618,61.579,60.834,60.38,60.098,60,60.179,60.744,61.385,62.025,62.673,63.251,63.714,64.072,64.307,64.417,64.398,64.253,64.113,64.064,64.146,64.277,64.428,64.618,64.872,65.103,65.145,64.961,64.626,64.069,63.165,61.644,59.884,58.299,57.156,56.486,56.16,56.087
65.881,65.676,65.19,64.46,63.299,61.727,59.557,57.186,55.023,53.372,52.103,51.13,50.423,50.184,50.579,51.422,52.449,53.844,55.283,56.533,57.549,58.368,59.05,59.742,60.506,61.196,61.797,62.375,62.936,63.386,63.922,64.532,65.25,65.884,66.232,66.374,66.02,64.729,62.618,60.129,57.672,55.738,54.552,53.992,54.252
66.472,66.197,65.29,63.37,60.338,56.688,53.762,52.061,51.542,51.677,52.661,54.496,56.629,58.55,60.272,61.829,62.999,63.531,63.525,63.168,62.658,62.145,61.703,61.338,61.02,60.748,60.52,60.41,60.427,60.68,60.889,60.719,60.403,59.985,59.104,57.666,55.654,53.414,51.577,50.432,50.049,50.254,50.979,52.344,53.813
53.779,53.769,53.515,53.222,52.95,52.662,52.366,52.083,51.917,51.971,52.207,52.557,53.001,53.424,53.82,54.201,54.583,54.966,55.328,55.658,55.951,56.23,56.443,56.632,56.79,56.893,56.915,56.843,56.678,56.411,56.058,55.651,55.261,54.948,54.823,54.899,55.118,55.355,55.671,56.184,56.814,57.342,57.715,58.066,58.331
55.596,55.545,55.257,54.761,54.075,53.279,52.36,51.568,51.064,50.629,50.289,50.015,49.745,49.492,49.312,49.211,49.191,49.352,49.739,50.285,50.935,51.499,51.985,52.465,52.816,52.998,53.034,52.95,52.708,52.317,51.793,51.207,50.619,49.965,49.3,48.662,48.112,47.688,47.443,47.274,47.192,47.192,47.219,47.324,47.428
69.458,69.274,69.151,68.771,68.357,67.994,67.66,67.363,67.046,66.652,66.162,65.534,64.947,64.718,64.791,65.05,65.516,66.103,66.736,67.226,67.718,68.176,68.391,68.357,68.098,67.74,67.358,67.037,66.839,66.792,66.952,67.467,68.426,69.575,71.004,72.857,74.498,75.748,76.448,76.387,75.494,73.827,71.132,68.14,65.451
62.075,61.741,60.986,59.774,58.231,56.674,55.531,54.918,54.862,55.098,55.446,56.106,56.883,57.459,57.999,58.558,58.93,59.205,59.638,60.258,60.939,61.614,62.112,62.44,62.491,62.333,62.163,62.286,62.646,63.386,64.411,65.361,66.001,66.275,65.884,64.639,62.562,59.869,57.143,54.992,53.421,52.345,51.727,51.623,51.981
63.204,62.939,62.558,62.15,61.792,61.45,61.09,60.655,60.161,59.718,59.403,59.074,58.946,58.942,59.057,59.745,60.765,61.985,63.312,64.408,65.353,66.459,67.464,68.182,68.462,68.326,67.834,66.885,65.478,63.555,61.189,59.149,57.709,56.781,56.345,56.243,56.497,57.136,57.814,58.366,58.956,59.596,59.916,60.196,60.366
67.798,67.607,67.107,66.383,65.523,64.569,63.618,62.752,61.994,61.452,61.268,61.376,61.655,62.085,62.677,63.416,64.233,65.054,65.787,66.426,66.974,67.433,67.749,67.895,67.988,68.011,67.953,67.831,67.596,67.264,66.787,66.098,65.146,63.894,62.526,61.256,60.166,59.231,58.467,57.904,57.538,57.347,57.439,57.795,58.335
67.485,67.474,67.463,67.443,67.384,67.29,66.993,66.53,66.008,65.459,64.872,64.251,63.531,62.75,62.04,61.398,60.817,60.27,59.748,59.287,58.93,58.69,58.578,58.582,58.663,58.794,58.958,59.081,59.16,59.279,59.41,59.547,59.634,59.635,59.574,59.467,59.288,58.902,58.287,57.542,56.75,55.986,55.343,54.72,54.169
65.878,65.859,65.485,64.702,63.498,62.162,60.916,59.84,58.758,57.753,57.105,56.886,57.146,57.75,58.63,59.797,61.377,63.313,65.372,67.364,69.161,70.407,71.115,71.554,71.877,72.171,72.486,72.993,73.743,74.882,76.447,77.798,78.564,78.542,77.523,75.566,72.385,68.639,65.185,62.388,60.551,59.667,60.051,61.261,62.891
62.63,62.373,61.16,59.007,56.528,54.402,52.889,52.085,51.757,51.965,52.712,53.417,53.798,54.027,54.025,53.675,53.193,52.678,52.142,51.664,51.426,51.502,51.895,52.516,53.175,53.638,54.058,54.47,54.902,55.177,55.185,54.941,54.389,53.66,52.905,52.174,51.506,50.76,49.951,49.226,48.612,48.084,47.861,48.288,48.872
67.182,66.783,65.739,64.211,62.54,61.038,59.925,59.215,58.859,59.013,59.829,61.034,62.18,63.132,63.774,63.752,63.331,62.749,62.01,61.142,60.274,59.35,58.459,57.567,56.732,55.71,54.682,53.904,53.55,53.919,54.886,56.061,57.32,58.48,59.153,59.139,58.604,57.665,56.964,56.842,57.31,58.008,59.074,59.963,60.595
71.874,71.617,71.113,70.215,68.742,66.897,65.088,63.656,62.67,62.051,61.732,61.832,62.465,63.378,64.236,65.065,65.859,66.324,66.499,66.502,66.405,66.243,66.131,66.163,66.364,66.791,67.254,67.768,68.426,69.239,69.875,70.108,70.083,69.79,69.093,67.908,66.267,64.43,62.967,61.905,61.332,61.008,60.942,61.284,61.981
67.926,67.777,67.497,67.097,66.56,65.881,65.07,64.165,63.273,62.474,61.816,61.358,61.063,60.932,60.948,61.148,61.544,62.114,62.787,63.584,64.501,65.469,66.414,67.269,67.928,68.332,68.572,68.775,69.023,69.411,69.84,70.154,70.608,71.214,71.49,71.44,71.054,70.232,68.822,66.887,64.713,62.701,61.05,59.817,58.876
75.865,75.82,75.602,75.166,74.41,73.179,71.43,69.516,68.021,67.168,66.839,66.937,67.241,67.858,68.755,69.462,70.071,70.727,71.297,71.289,71.09,70.912,70.856,70.918,71.105,71.356,71.577,71.64,71.647,71.722,71.828,72.021,72.042,71.802,71.386,70.897,70.231,68.873,66.907,64.76,62.993,61.819,61.028,60.447,60.12
103.15,102.46,100.38,97.387,93.957,90.746,88.096,86.006,84.86,85.068,86.326,88.363,90.775,93.273,95.359,96.782,97.47,97.434,97.002,96.411,95.943,95.698,95.863,96.459,97.565,98.714,99.914,101.13,102.33,103.29,103.83,103.89,103.39,102.15,100.14,97.353,94.323,91.653,89.451,87.688,86.492,85.84,85.78,86.038,86.655
86.679,86.333,85.673,84.968,84.012,82.953,81.975,81.012,79.882,78.016,75.928,74.291,73.312,72.999,73.264,73.78,74.554,75.187,75.816,76.778,76.993,76.761,76.404,76.094,75.962,76.101,76.573,77.259,78.064,78.872,79.555,80.114,80.63,81.254,81.934,82.378,82.56,82.416,81.743,80.469,78.631,76.294,74.169,72.578,71.7
75.674,75.649,75.48,75.139,74.462,73.645,72.947,72.619,72.68,73.092,73.775,74.802,75.938,76.963,78.148,79.334,80.131,80.797,81.376,81.792,81.997,82.087,82.121,82.093,81.874,81.422,81.077,80.835,80.71,81.249,81.767,81.891,81.741,81.42,80.243,78.258,75.374,72.198,69.742,68.328,67.76,67.845,68.693,70.236,72.113
68.037,68.001,67.776,67.355,66.807,66.246,65.659,64.982,64.152,63.074,61.767,60.283,58.865,57.816,57.16,56.937,56.887,56.9,57.164,57.608,58.101,58.316,58.615,58.456,58.079,57.61,57.275,57.206,57.485,57.972,58.505,59.181,59.988,60.925,62.027,63.08,64.086,64.908,65.5,65.812,65.861,65.107,63.866,62.287,60.234
59.309,58.932,57.912,56.125,53.965,51.914,50.349,49.368,48.987,49.245,50.095,51.265,52.6,53.778,54.678,55.15,55.661,55.945,56.07,56.257,56.65,57.242,57.903,58.422,58.546,58.201,57.658,57.198,56.681,56.085,55.436,54.725,54.007,53.339,52.721,52.039,51.455,50.516,49.581,48.867,48.459,48.331,48.452,48.712,49.17
80.436,79.61,77.254,73.479,69.168,65.396,62.345,60.084,58.487,57.589,57.431,57.715,58.133,58.712,59.634,60.301,60.751,60.905,60.859,60.81,60.811,61.053,61.493,62.054,62.604,63.014,63.35,63.69,64.028,64.408,64.771,65.047,65.301,65.35,65.026,64.392,63.482,62.437,61.637,61.159,61.14,61.602,62.545,63.889,65.397
65.89,65.735,65.345,64.737,63.518,61.622,59.157,56.553,54.289,52.461,50.991,49.912,49.133,48.66,48.497,48.521,48.771,49.284,49.829,50.507,51.258,52.028,52.717,53.228,53.571,53.699,53.851,54.103,54.48,55.036,55.846,57.009,58.147,59.32,60.502,61.42,61.51,60.995,60.304,59.739,59.531,59.793,60.227,60.857,61.545
72.217,71.786,71.108,70.145,68.446,66.128,63.081,59.912,57.279,55.278,53.815,52.884,52.545,52.751,53.269,53.882,54.601,55.341,55.584,55.361,54.785,54.035,53.193,52.438,51.987,51.952,52.396,53.237,54.253,55.293,56.153,56.772,57.459,58.224,59.004,59.737,60.436,61.1,61.775,62.58,63.602,64.875,66.193,67.235,67.972
64.972,64.894,64.36,63.453,62.286,60.956,59.396,57.613,55.587,53.472,51.476,49.823,48.647,47.903,47.493,47.331,47.42,47.843,48.347,48.848,49.432,50.055,50.612,51.17,51.697,52.175,52.65,53.148,53.663,54.147,54.515,54.724,54.845,54.902,54.949,54.938,54.787,54.472,53.972,53.181,52.009,50.485,48.86,47.467,46.482
55.94,55.886,55.774,55.634,55.506,55.177,54.261,53.048,51.557,50.109,48.991,48.126,47.45,46.988,46.879,47.072,47.452,47.936,48.481,48.97,49.398,49.878,50.48,51.221,52.03,52.828,53.633,54.432,55.215,55.917,56.597,57.361,58.169,58.875,59.187,59.202,58.971,58.133,56.57,54.505,52.408,50.662,49.272,48.213,47.455
57.678,57.623,57.539,57.373,57.143,56.947,56.696,56.262,55.687,54.891,53.811,52.252,50.215,48.149,46.491,45.332,44.688,44.294,44.088,44.192,44.391,44.665,45.044,45.518,46.048,46.518,46.867,47.119,47.351,47.636,48.003,48.389,48.723,49.025,49.331,49.664,50.108,50.547,50.831,51.018,51.132,51.121,50.911,50.56,50.176
57.496,57.423,57.271,57.117,56.965,56.78,56.656,56.589,56.373,55.981,55.403,54.53,53.084,51.115,49.025,47.102,45.592,44.602,43.977,43.659,43.683,43.878,44.163,44.601,45.215,45.802,46.329,46.742,47.004,47.143,47.262,47.416,47.614,47.798,47.94,48.134,48.419,48.757,49.22,49.862,50.353,50.637,50.763,50.613,50.126
64.046,63.997,63.877,63.638,63.314,62.872,62.368,61.891,61.472,61.101,60.937,60.998,61.125,61.144,60.96,60.632,60.129,59.264,58.088,56.778,55.501,54.537,54.074,54.166,54.646,55.556,56.773,57.817,58.77,59.665,60.053,60.025,59.68,59.191,58.781,58.691,59.04,59.86,61.031,62.503,64.059,65.54,66.711,67.438,67.388
71.093,70.229,68.61,66.843,65.332,64.451,64.311,65.252,66.883,69.042,71.466,73.912,76.026,77.525,78.259,78.379,78.091,77.517,76.971,76.603,76.556,77.049,78.004,79.291,80.681,82.231,83.982,85.345,85.852,85.548,84.491,82.471,79.216,74.871,69.918,65.299,61.729,59.098,57.383,56.655,57.214,58.471,60.144,61.971,63.884
