60.907,60.893,60.568,59.633,58.209,56.758,55.253,53.424,52.417,51.755,51.474,51.387,51.447,51.715,52.109,52.637,53.241,54.019,54.896,55.733,56.22,56.602,56.843,57.1,57.36,57.781,58.266,58.85,59.493,59.892,60.063,60.131,60.211,60.337,60.414,60.466,60.429,60.215,59.873,59.441,58.898,58.262,57.526,56.471,55.036,53.407,52.458,52.076,52.244,52.689,53.288,53.96,55.031,56.246,57.316,58.294,59.508,60.513,61.151,61.514,61.821,62.025,62.228,62.378,62.586,62.871,63.158,63.442,63.757,63.977,64.145,64.424,64.786,65.522,66.524,67.433,68.112,68.644,68.788,,,,,,,,,,,,,,,,,,,,,,,
63.393,63.359,63.064,62.708,62.13,61.543,60.769,59.569,57.815,55.688,54.317,53.836,53.874,54.193,54.584,55.373,56.518,57.726,58.518,59.27,59.69,59.5,59.057,58.429,57.775,57.242,56.743,56.57,56.703,56.955,57.267,57.528,57.743,57.835,57.777,57.668,57.507,57.268,57.278,57.38,57.384,57.314,57.152,56.886,56.32,55.243,53.653,51.908,50.877,50.322,50.099,50.18,50.602,51.569,52.986,54.689,55.916,57.03,57.898,58.427,58.661,58.657,58.59,58.481,58.34,58.479,58.687,58.969,59.311,59.767,60.378,61.012,61.86,62.612,63.352,64.095,65.322,66.033,66.465,66.802,66.922,,,,,,,,,,,,,,,,,,,,,
61.008,60.826,60.498,60.202,59.66,58.572,56.861,55.017,53.396,52.194,51.273,50.732,50.534,50.699,51.259,51.998,52.548,52.998,53.628,54.358,54.886,55.685,56.586,57.39,58.267,59.047,59.765,60.415,61.169,61.69,62.071,62.216,62.226,62.233,62.116,61.915,61.646,60.998,60.038,58.917,57.408,56.041,54.867,53.597,52.725,52.494,52.597,53.047,53.604,54.296,55.073,56.008,57.219,58.703,59.772,60.407,60.853,61.039,61.038,60.785,60.259,59.625,59.148,59.157,59.105,59.351,59.925,60.618,61.195,61.54,61.668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60.284,60.095,59.719,59.196,58.374,57.532,56.47,55.604,54.847,54.219,53.839,53.598,53.476,53.329,53.303,53.297,53.263,53.164,53.068,53.09,52.99,52.88,52.902,53.018,53.245,53.599,54.157,54.834,55.906,56.927,57.92,58.729,59.477,60.025,60.471,61.007,61.55,62.016,62.112,61.883,61.459,60.807,59.947,58.78,57.023,55.119,52.797,50.883,49.736,49.088,48.63,48.369,48.38,48.594,49.244,50.166,51.109,51.928,52.936,53.705,54.372,54.847,55.202,55.256,54.951,54.308,53.732,53.217,52.756,52.344,52.046,51.851,51.715,51.645,51.974,52.495,52.752,52.79,,,,,,,,,,,,,,,,,,,,,,,,
53.099,52.955,52.448,51.242,49.648,48.099,47.244,46.88,46.903,47.334,47.991,49.534,51.258,52.77,53.865,55.103,56.514,57.703,58.879,60.182,61.296,62.252,63.083,63.776,64.256,64.474,64.182,63.544,62.864,61.825,60.679,59.681,58.714,57.635,56.402,55.185,53.829,52.633,51.269,49.946,48.466,47.311,46.261,45.538,45.182,45.13,45.337,45.787,46.373,47.06,48.092,49.527,51.009,52.113,52.958,53.738,54.324,54.976,55.74,56.529,57.142,57.472,57.706,57.821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.734,53.578,53.084,52.459,51.849,51.297,50.637,50.097,49.494,48.837,48.201,47.595,47.07,46.788,46.684,46.627,46.618,46.68,46.867,47.156,47.642,48.312,48.878,49.296,49.855,50.484,51.095,51.713,52.358,52.861,53.032,53.078,53.17,53.26,53.315,53.318,53.432,53.682,53.648,53.412,53.148,52.635,51.848,50.875,49.212,47.026,45.02,43.931,43.222,42.822,42.534,42.348,42.569,43.217,43.838,44.67,45.402,46.201,47.059,48.014,48.941,49.78,50.495,51.018,51.525,51.906,52.326,52.75,53.12,53.465,53.934,54.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.737,77.081,75.917,74.581,73.07,71.397,69.76,68.322,66.861,65.609,64.891,64.643,64.668,64.93,65.336,65.773,66.31,67.101,67.696,68.297,68.652,68.876,69.042,69.156,69.173,69.188,69.197,69.157,69.137,69.201,69.256,69.289,69.35,69.494,69.71,69.961,70.093,70.018,69.71,69.257,68.743,68.14,67.468,66.443,65.282,63.78,62.2,61.091,60.46,60.082,59.949,60.038,60.372,60.906,61.752,62.913,64.476,66.211,67.599,68.939,70.238,71.418,72.477,73.454,73.941,73.875,73.129,71.987,70.667,69.474,68.544,67.758,67.061,66.593,66.702,67.196,67.399,67.624,67.707,,,,,,,,,,,,,,,,,,,,,,,
73.287,73.171,72.815,72.377,71.675,70.9,69.86,68.426,66.567,64.819,63.463,62.513,62.09,61.911,62.054,62.523,63.325,64.015,64.852,65.562,65.981,66.251,66.434,66.72,67.079,67.451,67.955,68.557,69.263,69.799,70.263,70.433,70.57,70.516,70.383,70.302,70.257,70.68,71.233,71.693,71.974,72.103,72.054,71.905,71.162,70.025,68.252,66.749,65.534,64.718,64.404,64.418,64.641,65.413,66.485,67.117,67.324,67.619,67.62,67.127,66.276,65.466,64.498,63.638,63.27,63.447,64.033,64.88,65.833,66.865,68.109,69.309,70.289,70.831,70.888,,,,,,,,,,,,,,,,,,,,,,,,,,,
62.702,62.591,62.403,62.135,61.907,61.674,61.467,61.182,60.826,60.318,59.732,59.285,58.916,58.549,58.166,57.828,57.573,57.437,57.452,57.515,57.62,57.79,58.033,58.287,58.554,58.807,59.06,59.351,59.692,60.131,60.533,61.042,61.645,62.413,62.911,63.3,63.698,64.057,64.136,63.976,63.719,63.429,63.019,62.511,61.909,61.087,59.769,58.468,57.438,56.793,56.407,56.256,56.221,56.314,56.753,57.475,58.465,59.3,60.131,60.97,61.676,62.286,62.765,63.153,63.386,63.456,63.389,63.337,63.263,63.222,63.215,63.246,63.444,63.62,63.848,64.186,64.772,65.306,65.56,65.685,,,,,,,,,,,,,,,,,,,,,,
65.924,65.452,64.381,63.079,61.61,60.493,59.557,58.854,58.311,58.008,57.993,58.144,58.267,58.385,58.528,58.856,58.974,58.889,58.713,58.526,58.437,58.427,58.512,58.627,58.902,59.302,59.671,59.945,60.261,60.507,60.584,60.535,60.502,60.268,59.966,59.611,59.257,58.809,58.342,57.892,57.53,57.504,57.865,58.521,59.026,59.338,59.638,59.864,60.039,60.173,60.325,60.457,60.441,60.441,60.366,60.184,59.988,60.051,60.359,60.545,60.778,60.981,61.23,61.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86.359,86.18,85.565,84.563,83.217,81.689,79.995,78.081,76.531,75.267,74.597,74.752,75.588,76.506,77.337,78.198,78.846,79.727,80.608,81.108,81.287,81.228,81.096,80.892,80.655,80.512,80.537,80.774,81.392,82.003,82.561,83.025,83.707,84.474,85.326,86.026,86.134,85.438,84.194,82.363,80.357,78.127,75.547,72.74,68.756,65.618,62.888,60.938,59.634,58.951,58.913,59.241,59.641,60.336,60.762,60.981,60.828,60.531,60.131,59.788,59.526,59.406,59.373,59.661,60.407,61.473,62.455,63.531,64.594,65.89,67.085,68.699,70.229,71.271,71.924,72.132,,,,,,,,,,,,,,,,,,,,,,,,,,
70.563,70.53,70.168,69.934,69.831,69.697,69.493,69.201,68.698,67.806,65.942,64.33,63.328,62.789,62.645,63.059,64.145,66.174,68.599,70.409,72.179,74.006,75.367,76.708,78.048,79.38,80.157,80.605,81.09,81.437,81.871,82.269,82.904,83.359,84.065,85.641,86.808,87.144,87.132,86.751,84.939,80.896,75.645,71.673,68.34,65.992,63.714,61.645,59.722,58.103,57.329,57.046,57.276,57.835,58.619,60.075,61.542,63.767,65.81,66.888,67.486,67.661,67.49,67.082,66.567,66.461,66.296,66.859,67.847,69.007,69.632,70.227,70.552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.194,69.145,68.914,67.965,66.173,64.704,63.443,62.818,62.39,62.195,62.148,62.308,62.781,63.594,64.221,64.592,64.945,65.282,65.645,65.7,65.499,65.027,64.41,63.89,63.369,62.98,62.623,62.214,61.925,61.779,61.868,62.106,62.447,63.003,63.773,64.346,64.84,65.28,65.689,65.968,66.043,65.69,64.812,63.71,62.601,61.613,60.737,59.852,59.042,58.315,57.77,57.809,58.06,58.418,58.77,59.311,59.868,60.474,60.893,61.163,61.221,61.152,61.011,60.839,60.611,60.426,60.203,59.952,59.545,59.229,59.016,58.862,58.751,58.718,58.701,58.664,58.643,58.703,58.81,58.9,58.955,,,,,,,,,,,,,,,,,,,,,
71.286,71.207,70.92,70.471,69.734,68.967,68.061,67.277,66.937,66.718,66.66,66.72,66.815,66.982,67.112,67.125,67.097,67.247,67.181,66.995,66.766,66.595,66.454,66.525,66.868,67.443,68.028,68.681,69.487,70.415,71.21,71.768,72.339,72.729,72.661,72.443,71.685,70.719,69.413,67.915,66.697,65.648,64.829,64.331,63.952,63.767,63.767,63.985,64.382,64.813,65.48,66.241,66.753,67.208,67.542,67.819,68.004,68.081,67.974,67.569,67.123,66.88,66.815,66.975,67.442,67.973,68.631,69.778,71.033,72.026,72.743,73.154,73.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.809,69.806,69.598,69.319,68.956,68.698,68.365,68.09,67.927,67.887,67.693,67.407,67.148,66.65,65.727,64.389,63.05,61.86,60.974,60.192,59.644,59.201,58.974,59.03,59.371,59.706,60.051,60.408,60.762,61.097,61.369,61.567,61.644,61.635,61.546,61.436,61.35,61.333,61.458,61.59,61.736,61.967,62.243,62.481,62.561,62.536,62.406,62.01,61.258,60.217,59.29,58.17,57.19,56.567,56.209,56.227,56.486,56.875,57.453,58.006,58.635,59.383,60.409,61.39,62.07,62.589,62.918,63.201,63.409,63.667,63.947,64.389,64.834,65.224,65.513,65.931,66.292,66.748,67.312,67.752,67.872,,,,,,,,,,,,,,,,,,,,,
62.777,62.67,62.233,61.505,60.632,59.369,58.241,56.925,55.203,53.804,52.542,51.135,50.213,49.36,48.888,48.703,48.834,49.313,49.914,50.869,52.224,53.515,54.463,55.279,55.905,56.436,56.884,57.398,57.882,58.412,58.878,59.262,59.689,60.103,60.629,61.132,61.709,62.461,62.681,62.53,62.235,61.699,60.646,59.375,57.517,55.499,53.527,52.034,51.562,51.412,51.505,51.895,52.633,53.767,54.881,55.926,56.824,57.571,57.855,57.753,57.449,56.947,56.257,55.581,54.591,53.625,52.82,52.349,52.13,52.06,52.132,52.332,52.682,53.47,54.42,54.961,55.323,55.524,55.534,,,,,,,,,,,,,,,,,,,,,,,
64.306,63.889,63.039,61.914,60.46,58.75,56.405,54.387,53.836,54.546,55.548,56.127,56.839,57.864,59.32,60.051,60.204,60.185,60.03,59.762,59.369,58.956,58.479,58.005,57.553,57.268,57.152,57.083,57.311,57.654,57.841,57.738,57.518,57.131,56.249,55.066,53.396,51.885,50.377,49.253,48.7,48.739,49.262,50.111,51.068,51.846,52.853,54.005,55.228,56.028,56.695,57.115,57.358,57.495,57.54,57.551,57.328,56.828,56.225,55.987,55.921,55.792,55.915,56.505,57.153,57.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.095,55.051,54.915,54.744,54.657,54.59,54.527,54.452,54.383,54.277,54.091,53.77,53.434,53.114,52.881,52.572,52.313,51.983,51.814,51.853,51.95,52.183,52.437,52.667,52.914,53.228,53.692,54.137,54.579,54.98,55.376,55.789,56.12,56.405,56.685,56.857,56.907,56.918,56.882,56.834,56.741,56.547,56.266,55.911,55.6,55.452,55.404,55.487,55.621,55.825,56.043,56.444,56.78,57.051,57.274,57.485,57.596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.546,53.483,53.286,52.861,52.279,51.552,50.859,50.518,50.26,50.088,49.947,49.819,49.662,49.52,49.338,49.24,49.259,49.362,49.488,49.731,49.976,50.262,50.647,50.989,51.18,51.38,51.523,51.601,51.637,51.681,51.742,51.752,51.748,51.8,51.826,51.762,51.619,51.427,50.924,50.547,50.004,49.491,48.878,48.355,47.911,47.515,47.274,47.043,46.83,46.655,46.568,46.268,45.997,45.733,45.499,45.382,45.28,45.223,45.229,45.282,45.39,45.486,45.583,45.715,45.892,46.045,46.231,46.446,46.749,47.187,47.649,48.071,48.562,48.968,49.256,49.515,49.818,50.162,50.554,50.812,51.038,51.238,51.398,51.503,51.538,,,,,,,,,,,,,,,,,
68.472,68.345,68.029,67.658,67.247,66.783,66.418,66.199,65.847,65.626,65.37,65.04,64.467,63.933,63.434,63.077,63.065,63.266,63.549,63.991,64.387,64.709,64.953,65.333,65.491,65.387,65.072,64.786,64.479,64.266,64.137,63.972,64.061,64.389,65.361,66.454,67.515,69.007,70.525,71.68,72.767,73.299,72.693,71.903,70.13,67.591,65.271,63.296,61.226,59.356,57.599,56.297,55.415,54.714,54.272,54.02,54.01,54.23,54.641,55.26,55.848,56.406,56.864,57.306,57.535,57.672,57.781,58.021,58.136,58.397,58.864,59.654,60.395,60.836,61.075,61.129,,,,,,,,,,,,,,,,,,,,,,,,,,
59.827,59.822,59.662,59.322,58.791,57.83,56.359,54.703,53.649,53.088,52.839,52.774,52.861,53.093,53.511,54.258,54.863,55.256,55.773,56.226,56.585,56.791,57.033,57.392,57.893,58.604,59.409,59.992,60.466,60.755,60.888,60.868,60.828,60.9,60.965,61.144,61.675,62.078,62.333,62.416,62.473,62.486,62.17,61.485,59.859,58.205,56.494,55.218,54.116,53.23,52.199,51.52,50.947,50.769,50.802,50.92,51.098,51.452,51.807,52.212,52.716,53.304,54.162,54.954,55.657,56.327,56.986,57.785,58.616,59.356,60.251,60.903,61.35,61.578,61.665,,,,,,,,,,,,,,,,,,,,,,,,,,,
61.18,61.019,60.609,60.002,59.574,59.197,58.843,58.476,58.114,57.597,57.305,56.869,56.637,56.566,56.525,56.725,57.133,58.156,59.315,60.406,61.128,61.654,62.274,62.947,63.6,63.928,63.828,63.312,62.575,61.447,60.289,58.608,56.531,54.816,53.864,53.559,53.544,53.739,54.152,54.898,55.752,56.439,57.161,57.874,58.05,57.997,57.881,57.642,57.356,56.801,56.259,55.991,56.028,56.314,56.771,57.191,57.682,58.49,59.529,60.365,60.645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.178,67.008,66.409,65.706,64.841,64.011,63.24,62.22,61.332,60.402,59.398,58.748,58.456,58.397,58.482,58.677,58.967,59.374,59.971,60.572,61.108,61.629,62.035,62.433,62.862,63.235,63.704,64.127,64.433,64.627,64.735,64.762,64.727,64.637,64.495,64.263,63.932,63.467,62.871,61.907,61.184,60.271,59.452,58.606,57.783,57.109,56.545,56.131,55.953,55.795,55.794,56.09,56.534,57.206,58.047,59.111,60.084,60.961,61.745,62.549,63.392,64.254,65.256,66.035,66.945,67.431,67.64,67.716,67.721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.908,67.887,67.771,67.582,67.3,66.774,66.134,65.227,64.297,63.465,62.61,61.597,60.721,59.547,58.282,57.157,55.961,54.999,54.29,53.714,53.136,52.563,52.248,52.203,52.272,52.47,52.761,53.12,53.435,53.753,53.904,53.913,53.819,53.672,53.57,53.454,53.41,53.476,53.684,54.031,54.397,54.758,55.14,55.535,56.002,56.372,56.586,56.495,56.277,55.896,55.466,54.985,54.527,53.979,53.588,53.532,53.691,54.137,54.632,55.681,56.852,58.138,59.421,60.538,61.545,62.489,63.459,64.425,65.078,65.636,66.03,66.448,66.846,67.181,67.58,68.187,68.659,68.912,69.016,,,,,,,,,,,,,,,,,,,,,,,
75.612,75.257,74.738,74.239,73.689,73.078,72.44,71.792,71.086,70.442,70.191,70.047,69.851,69.486,68.81,67.865,66.518,65.146,63.617,62.567,61.865,61.274,60.932,60.807,60.868,61.011,61.293,61.661,62.288,63.005,63.895,64.887,66.118,67.492,68.781,69.987,70.959,71.698,72.026,72.229,72.396,72.625,72.939,73.376,73.84,74.433,75.816,77.167,77.904,78.176,78.093,77.57,76.597,74.824,72.36,69.281,66.621,65.034,63.923,63.453,63.324,63.573,64.477,65.605,66.878,68.413,69.741,70.789,71.484,71.986,72.27,72.229,71.727,70.905,69.751,68.656,68.002,67.555,67.385,67.479,67.799,68.415,68.99,69.974,71.152,72.005,72.445,72.538,,,,,,,,,,,,,,
63.836,63.803,63.263,61.795,59.635,57.92,56.756,55.834,55.24,54.763,54.607,54.643,55.07,55.631,56,56.166,56.216,56.333,56.083,55.706,55.397,55.009,54.562,54.188,53.924,53.966,54.247,54.715,55.391,56.033,56.819,57.291,57.775,58.215,58.411,58.516,58.489,58.402,58.176,57.814,57.414,56.934,56.45,55.872,54.991,54.091,53.126,52.147,51.181,50.003,49.022,48.458,48.493,48.984,49.571,50.574,51.715,52.837,53.923,55.029,55.96,56.509,56.384,55.894,55.214,54.446,53.476,52.691,51.668,51.099,50.71,50.615,50.817,51.222,51.643,51.98,52.344,52.725,53.1,53.531,53.631,,,,,,,,,,,,,,,,,,,,,
68.346,67.982,67.286,66.472,65.469,64.388,63.127,62.146,61.208,60.651,60.604,60.92,61.495,62.317,62.962,63.516,64.131,64.285,63.891,63.492,62.992,62.522,61.999,61.418,60.804,60.006,59.271,58.344,57.626,56.914,56.268,55.795,55.461,55.4,55.799,56.555,57.57,58.553,59.419,60.26,60.779,60.77,60.348,59.58,58.706,58.283,58.608,59.041,59.465,60.133,60.989,61.606,61.955,62.33,62.734,63.11,63.14,63.289,63.558,63.955,64.532,65.291,66.342,67.326,68.398,68.974,69.295,69.43,69.553,69.755,69.953,70.178,70.601,71.32,71.754,71.909,,,,,,,,,,,,,,,,,,,,,,,,,,
73.493,73.402,73.069,72.498,71.376,69.888,68.536,67.192,65.882,64.715,63.76,62.987,62.267,61.801,61.741,61.938,62.332,62.758,63.24,63.82,64.621,65.104,65.544,65.714,65.767,65.74,65.692,65.655,65.689,65.776,65.981,66.314,66.815,67.211,67.724,68.261,68.859,69.335,69.65,69.871,69.934,69.711,69.271,68.554,67.545,66.595,65.602,64.747,64.01,63.382,62.893,62.701,62.711,62.928,63.298,63.828,64.458,65.294,66.272,67.37,68.546,69.605,70.609,71.642,72.692,73.609,74.401,75.085,75.556,75.705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.058,69.051,69.043,69.032,68.98,68.85,68.565,68.008,67.323,66.606,65.945,65.255,64.45,63.534,62.556,61.604,60.777,60.294,60.072,59.977,59.963,60.113,60.378,60.777,61.309,62.026,62.9,63.692,64.351,65.045,65.735,66.387,66.961,67.425,67.791,67.965,68.114,68.268,68.478,68.815,69.134,69.453,69.747,70.311,70.873,71.029,70.936,70.725,70.302,69.577,68.494,66.771,65.246,63.546,61.925,60.873,60.313,59.888,59.589,59.447,59.436,59.498,59.661,59.901,60.36,60.842,61.25,61.699,62.17,62.771,63.484,64.207,65.186,66.342,67.312,67.944,68.453,68.985,69.634,70.316,70.999,72.085,73.163,73.564,73.61,,,,,,,,,,,,,,,,,
75.283,75.264,75.155,74.876,74.013,73.134,71.618,70.386,69.273,68.53,67.945,67.719,68.006,68.483,69.149,69.717,70.187,70.605,71.15,71.782,72.004,72.003,71.83,71.674,71.582,71.532,71.603,71.689,71.785,71.857,71.904,71.816,71.725,71.725,71.701,71.862,71.928,71.874,71.786,71.681,71.636,71.429,71.167,70.745,70.197,69.23,67.86,66.477,64.863,63.238,62.114,61.231,60.72,60.289,60.077,59.947,59.866,60.011,60.444,60.453,60.503,60.56,60.621,60.695,60.808,61.045,61.394,61.905,62.673,63.681,64.238,64.869,65.328,65.798,66.259,66.542,,,,,,,,,,,,,,,,,,,,,,,,,,
99.102,99.045,98.83,97.713,95.774,92.174,87.955,84.571,82.513,81.309,80.441,79.857,79.96,80.926,82.522,84.258,86.752,88.835,90.549,91.632,92.328,92.639,92.504,91.992,91.385,90.947,90.882,90.966,91.465,92.067,92.81,93.464,94.385,95.312,96.419,97.167,97.62,97.777,97.719,97.443,96.948,95.832,93.988,91.353,88.912,86.849,84.984,83.812,82.846,82.025,81.5,81.477,81.725,82.197,82.863,83.466,84.121,84.823,85.643,86.965,88.112,89.743,91.239,92.821,94.381,95.647,96.792,97.732,98.411,98.923,99.317,99.509,99.696,99.761,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84.58,84.477,83.987,83.439,82.751,82.066,81.251,80.445,79.638,78.599,77.17,75.25,72.738,71.213,70.054,69.425,69.132,69.185,69.452,70.09,70.988,71.66,72.131,72.773,73.317,73.339,73.269,73.182,73.102,72.941,72.772,72.874,73.337,73.903,74.444,74.975,75.485,75.954,76.366,76.754,77.213,77.738,78.324,78.703,78.796,78.737,78.461,77.925,77.121,75.405,73.26,71.665,70.308,69.35,68.77,68.555,68.516,68.82,69.861,71.15,72.153,73.571,74.728,75.584,76.322,76.814,77.266,77.882,78.661,79.444,80.391,81.336,82.025,82.537,82.983,83.309,83.523,83.594,83.6,83.507,83.577,83.732,83.741,,,,,,,,,,,,,,,,,,,
