69.235,69.105,68.668,67.856,66.433,64.169,59.919,56.809,55.216,55.041,55.537,56.097,57.277,59.268,61.75,63.485,65.06,66.369,66.823,66.795,66.36,65.272,63.664,62.385,61.378,60.909,60.729,60.782,61.01,61.451,62.413,64.149,65.34,65.786,65.844,65.677,65.231,63.63,60.803,57.931,56.226,55.49,55.545,55.884,56.557
70.149,70.091,70.009,69.84,69.342,68.642,67.703,65.969,64.088,61.776,59.499,57.436,56.012,55.249,54.856,54.787,55.144,55.844,56.833,58.169,59.665,60.969,62.261,63.46,64.733,65.946,66.994,67.816,68.623,69.276,69.638,69.879,69.969,69.976,69.874,69.558,68.985,68.096,66.782,65.171,63.2,60.847,58.779,57.141,55.955
66.913,66.872,66.73,66.471,66.127,65.693,65.159,64.532,63.755,63.004,62.247,61.017,59.578,58.456,57.561,56.887,56.51,56.275,56.305,56.556,56.993,57.627,58.338,59.186,60.179,61.174,62.337,63.683,65.224,66.802,68.327,69.397,70.05,70.404,70.547,70.47,70.096,69.399,68.461,67.365,66.035,64.236,61.74,59.086,56.035
78.28,77.8,75.896,73.385,70.328,68.105,66.251,65.104,64.476,64.332,64.713,65.147,65.562,65.936,66.119,66.229,66.604,67.252,68.186,69.858,71.414,73.108,74.693,76.01,76.665,77.143,77.357,77.273,76.857,76.172,75.123,73.612,71.758,69.087,65.59,62.901,60.938,59.846,59.636,59.71,60.734,62.795,64.598,66.35,68.073
75.858,75.823,75.59,75.077,74.048,72.809,71.463,69.883,68.473,67.067,65.543,63.433,61.673,60.557,59.899,59.435,59.198,59.15,59.261,59.626,60.391,61.258,61.998,62.542,63.119,63.654,64.222,64.769,65.306,65.795,66.151,66.357,66.488,66.602,66.732,66.778,66.684,66.467,66.094,65.336,64.203,62.834,61.24,59.398,57.809
60.105,60.105,59.872,59.271,58.153,56.715,55.469,54.144,53.006,52.021,51.131,50.3,49.806,49.613,49.664,49.828,50.061,50.538,51.184,51.863,52.649,53.457,54.248,54.9,55.483,56.075,56.804,57.362,57.696,57.865,57.942,57.991,58.018,57.975,57.669,57.13,56.284,55.172,53.96,52.371,50.555,49.381,49.089,49.164,49.373
62.08,61.964,61.784,61.692,61.55,61.261,60.578,59.563,58.485,57.843,57.341,57.055,56.75,56.524,56.413,56.407,56.453,56.585,56.625,56.589,56.592,56.707,56.956,57.433,57.965,58.445,58.868,59.204,59.471,59.692,59.859,59.981,59.964,59.939,59.931,59.898,59.807,59.593,59.028,58.188,57.615,57.345,57.249,57.304,57.49
66.043,65.629,65.11,64.628,64.09,63.755,63.525,63.402,63.208,62.934,62.135,61.281,60.276,58.852,57.617,57.05,57.116,57.392,57.845,58.691,59.292,59.872,60.586,61.164,61.389,61.585,61.818,62.148,62.614,63.295,64.252,65.309,66.355,67.132,67.616,67.956,68.273,68.353,68.019,67.376,66.185,64.663,63.178,61.774,60.406
55.727,55.588,55.001,54.351,53.881,53.633,53.455,53.374,53.453,53.682,53.94,54.315,54.698,54.987,55.462,56.127,57.057,58.072,58.944,59.579,59.82,59.827,59.57,59.423,59.254,59.087,59.263,59.416,59.475,59.497,59.627,59.474,58.867,57.354,55.676,54.83,54.158,53.914,53.881,54.08,54.649,55.474,56.257,57.047,58.176
67.793,67.566,66.783,65.629,64.032,62.094,60.599,60.117,59.952,60.09,60.47,61.06,61.984,62.917,63.716,64.224,64.478,64.622,64.729,64.915,65.323,65.982,66.549,66.851,66.835,66.548,66.213,65.809,65.051,64.23,63.549,62.836,62.149,61.562,60.864,59.932,58.701,57.331,56.61,56.254,56.058,55.966,56.012,56.082,55.995
60.907,60.838,60.286,58.832,56.617,54.485,52.855,52.021,51.569,51.403,51.445,51.843,52.427,53.188,54.05,54.914,55.826,56.341,56.744,57.081,57.469,57.982,58.535,59.145,59.7,60.006,60.131,60.255,60.383,60.461,60.421,60.211,59.791,59.27,58.538,57.581,56.301,54.728,53.233,52.363,52.162,52.605,53.414,54.462,55.884
63.393,63.359,63.064,62.52,61.773,60.828,59.068,56.486,54.496,53.846,53.92,54.261,54.946,56.203,57.801,58.785,59.482,59.584,59.22,58.571,57.695,56.98,56.587,56.708,56.955,57.265,57.559,57.756,57.817,57.702,57.499,57.269,57.313,57.382,57.328,57.155,56.697,55.688,53.812,52.064,50.888,50.281,50.128,50.446,51.477
61.008,60.852,60.557,60.208,59.504,57.97,56.093,54.354,53.053,51.971,51.183,50.662,50.635,51.113,51.813,52.351,52.803,53.344,54.033,54.748,55.65,56.625,57.338,58.068,58.845,59.66,60.389,61.241,61.786,62.125,62.219,62.227,62.212,62.078,61.812,61.237,60.268,59.261,58.094,56.775,55.405,53.994,53.001,52.548,52.575
