228
200
227
229
222
230
214
227
229
222
231
229
202
216
201
201
221
227
227
198
226
197
219
227
201
224
190
197
228
198
228
199
226
227
229
230
229
221
228
227
227
230
226
227
228
229
231
229
228
223
229
221
199
229
222
225
225
226
221
176
177
121
182
183
118
180
175
177
176
170
163
170
170
175
168
156
184
163
177
180
181
172
176
181
173
170
180
184
168
166
180
183
182
160
175
179
173
196
191
176
199
197
194
190
171
158
184
171
167
175
181
168
153
198
200
149
182
182
198
197
190
202
197
191
193
201
177
170
170
181
188
198
180
170
175
178
176
178
174
158
120
173
174
146
175
180
177
176
187
177
177
183
181
169
183
161
