75.056,71.907,68.615,66.11,64.16,62.781,61.625,60.705,60.073,59.696,59.641,60.241,61.225,62.149,63.222,64.049,64.882,65.685,66.696,67.61,68.896,70.12,70.989,71.593,71.941,72.145,72.258,72.386,72.637,72.931,73.344,74.09,74.489,74.517,74.408,74.104,73.544,72.702,70.906,67.363,63.776,61.501,59.877,58.659,57.875,57.364,57.026,57.118,57.791,58.873,59.717,60.651,61.583,62.663,63.547,64.497,65.212,65.994,66.382,66.404,66.238,65.964,65.653,65.306,65.111,65.019,65.079,65.131,65.693,66.117,66.295,66.462,66.63,66.849,67.086,67.256,67.295,67.177,66.864,66.37,65.953,65.593,65.37,65.634,66.298,67.052,67.57,68.089,68.435,68.661,68.737,68.69,68.707,68.759,67.775,66.969,66.194,65.231,64.419,63.905,63.554,63.402,63.524,63.727,64.042,64.634,65.466,66.195,66.704,66.995,67.06,66.958,66.182,65.051,63.885,62.532,60.843,59.275,58.018,57.016,56.422,56.469,56.916,57.675,58.396,59.14,59.674,60.247,61.183,61.433,61.201,60.794,60.268,59.779,59.315,58.961,58.756,58.677,58.745,58.92,59.055,59.003,58.949,58.989,58.994,59.042,59.103,59.124,59.083,58.949,58.748,58.471,58.165,57.504,57.053,56.561,56.089,56.034,56.271,56.608,56.986,57.339,57.716,58.265,58.595,58.738,58.939,59.186,59.007,59.18,59.623,60.257,60.93,61.807,63.036,64.133,65.309,66.461,67.418,68.156,68.851,69.396,69.761,70.085,70.54,71.08,71.269,71.004,70.408,69.476,68.078,66.245,64.055,61.306,58.671,56.448,55.249,54.478,54.186,54.094,54.459,55.338,56.273,57.47,58.788,59.802,60.618,61.306,61.961,62.59,63.161,63.694,64.101,64.382,64.521,64.695,64.904,65.198,65.534,65.882,66.302,66.703,67.201,67.733,68.213,68.713,69.229,69.692,
80.255,77.16,74.675,72.476,70.736,69.081,67.912,66.728,65.774,65.045,64.654,64.515,64.666,65.142,66.19,67.136,67.894,68.55,68.881,68.923,68.778,68.544,68.277,68.185,68.186,68.444,68.774,68.888,68.983,69.089,69.229,69.325,69.384,69.221,68.794,68.186,67.298,66.448,65.593,65.092,64.873,64.842,64.883,65.008,65.156,65.453,65.791,66.573,67.242,67.713,68.193,68.66,69.095,69.578,69.991,70.559,71.08,71.285,71.407,71.399,71.313,71.08,70.704,70.092,68.959,67.685,65.966,63.971,62.512,60.769,59.719,58.491,57.695,57.399,57.414,57.764,58.457,59.281,60.297,61.632,63.159,64.606,65.912,67.04,67.984,68.914,69.826,70.648,71.094,71.349,71.447,71.441,71.286,71.039,70.655,70.05,68.983,67.604,65.988,63.915,61.955,60.079,58.474,57.449,57.145,57.201,57.588,58.3,59.349,60.395,61.338,62.497,63.913,64.777,65.244,65.36,65.162,64.686,63.998,63.117,62.107,61.353,60.968,60.775,60.693,60.783,61.041,61.431,61.637,61.741,61.701,61.454,61.137,60.083,59.001,57.634,56.776,56.804,57.144,57.529,58.089,58.923,59.783,60.866,62.209,63.458,64.351,65.138,65.712,66.217,66.529,66.748,66.776,66.673,66.534,66.403,66.256,66.035,65.862,65.835,65.573,65.062,64.342,63.373,62.361,60.794,58.732,56.361,54.516,53.338,52.877,52.66,52.729,53.05,53.883,54.804,55.644,56.388,57.235,57.723,57.96,58.12,58.29,58.673,59.242,60.035,60.841,61.867,63.167,64.212,65.31,66.353,67.325,68.234,68.956,69.689,70.241,70.834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71.746,70.761,69.803,68.964,68.196,67.392,66.637,65.907,65.401,64.96,64.656,64.407,64.21,64.06,63.983,64.051,64.263,64.668,64.874,65.106,65.268,65.388,65.638,66.027,66.516,67.198,67.892,68.514,68.833,69.047,69.223,69.406,69.486,69.478,69.25,68.738,68.187,67.442,66.558,65.352,64.028,62.389,60.171,58.476,57.151,56.598,56.466,56.442,56.492,56.862,57.453,58.128,58.672,59.313,60.004,60.561,61.025,61.42,61.904,62.401,63.034,63.642,64.401,65.091,65.552,65.845,66.05,66.177,66.197,66.064,65.849,65.594,65.3,64.914,64.515,64.014,63.268,62.023,60.763,59.688,58.664,58.014,57.639,57.352,57.158,57.055,57.05,57.211,57.651,58.285,58.906,59.682,60.423,61.198,62.049,63.177,64.398,65.985,67.492,68.611,69.495,70.21,70.769,71.071,71.246,71.321,71.276,70.939,70.481,69.871,69.363,68.655,67.868,66.942,65.669,63.841,60.976,58.222,56.431,55.372,54.749,54.383,54.285,54.411,54.951,56.204,57.495,58.614,59.528,60.523,61.611,62.53,63.394,63.954,64.268,64.35,64.349,64.339,64.34,64.33,64.312,64.31,64.384,64.489,64.57,64.722,65.03,65.181,65.207,65.086,64.842,64.407,63.756,62.575,60.89,59.464,58.357,57.412,56.784,56.408,56.087,55.931,56.125,56.656,57.231,57.83,58.344,58.811,59.384,59.958,60.258,60.376,60.369,60.205,59.967,59.711,59.529,59.408,59.412,59.618,60.108,60.652,61.17,61.92,62.688,63.337,63.798,64.122,64.181,63.973,63.156,61.578,59.953,58.288,56.472,55.236,54.371,53.637,53.24,53.035,53.156,53.629,54.26,54.817,55.442,56.094,56.929,57.706,58.442,58.952,59.392,59.722,60.002,60.223,60.434,60.645,60.978,61.471,62.328,62.996,63.482,63.839,64.149,64.429,64.655,64.865,65.022,65.108,
88.619,83.186,79.09,75.144,72.327,69.924,67.677,65.714,63.654,61.878,60.679,60.115,60.132,60.355,60.876,61.649,62.832,64.21,66.239,68.08,70.16,71.471,72.516,73.389,74.042,74.435,74.465,74.609,74.625,74.656,75.141,75.467,75.643,75.657,75.592,75.594,75.326,74.408,72.496,69.669,67.266,64.912,63.183,61.927,60.866,60.032,59.581,59.769,60.297,61.24,62.103,63.303,64.797,66.765,68.608,70.842,72.779,74.538,75.947,77.193,78.185,78.687,78.72,78.29,77.344,76.216,75.435,75.182,75.08,75.279,76.004,77.381,78.622,79.86,81.085,81.418,81.273,80.547,78.839,77.196,75.417,73.365,70.985,69.486,68.677,68.217,68.28,68.665,69.071,69.386,69.664,69.922,69.999,70.231,70.71,71.298,72.082,73.064,74.303,75.607,77.279,79.089,80.471,80.961,81.357,81.711,81.839,81.858,81.733,81.433,80.666,79.6,78.436,77.142,75.67,73.598,70.935,68.303,65.566,62.958,61.488,61.02,61.061,61.286,62.125,63.227,64.285,65.401,66.729,68.438,69.349,69.748,69.811,69.73,69.621,69.632,69.882,70.435,71.295,72.176,72.885,73.351,73.478,73.604,73.808,73.945,74.057,74.102,73.926,73.703,73.493,73.173,72.805,72.22,70.866,69.359,67.879,67.402,67.315,67.445,67.67,68.16,68.961,70.029,71.036,72.177,73.282,73.855,73.977,73.847,73.471,73.058,72.663,72.451,72.378,72.393,72.445,72.794,73.455,74.764,75.75,76.957,78.438,80.321,81.841,82.465,82.684,82.553,82.056,80.9,78.734,75.187,70.965,67.884,65.511,64.482,64.259,64.504,65.373,67.342,69.574,71.151,72.192,73.147,73.84,73.94,73.587,73.147,72.53,71.828,71.36,71.115,70.876,70.75,70.726,70.762,71.068,71.544,72.344,73.38,74.462,75.506,76.684,77.998,79.453,81.048,,,
73.507,69.07,65.558,62.82,60.629,58.694,57.258,55.729,54.684,54.093,54.165,54.693,55.299,56.189,57.106,58.07,58.826,59.252,59.248,59.024,58.919,58.991,59.341,60.003,61.289,62.684,64.138,65.879,66.942,67.604,68.336,68.754,68.701,68.01,67.005,65.748,64.657,63.717,62.769,62.062,61.701,61.814,62.268,62.829,63.501,64.088,64.736,65.633,66.744,67.642,68.41,69.224,69.805,70.439,71.036,71.916,72.8,74.224,75.42,76.3,77.078,77.689,78.043,78.281,78.344,77.965,77.153,76.162,75.059,73.828,72.449,70.965,69.645,68.2,67.045,66.22,65.715,65.323,65.178,65.236,65.426,65.994,66.575,66.878,67.288,67.71,68.019,68.192,68.234,68.157,68.157,68.296,68.363,68.557,68.896,69.301,69.647,69.645,69.371,68.737,67.605,66.113,64.322,62.428,60.406,58.896,57.988,57.539,57.403,57.57,57.931,58.484,59.222,60.419,61.375,62.164,62.747,63.283,63.778,64.294,64.847,65.524,66.346,67.127,68.005,68.809,69.871,71.323,72.365,73.03,73.49,73.481,72.756,70.578,67.909,64.738,61.291,58.548,57.253,56.565,56.311,56.513,57.114,57.99,59.156,60.665,62.113,63.604,64.887,66.488,67.474,68.501,69.329,69.852,70.029,70.046,69.922,69.712,69.459,69.049,68.607,68.076,67.582,66.927,66.304,65.585,64.512,62.857,60.872,58.966,57.924,57.453,57.366,57.411,57.703,58.384,59.404,60.482,61.374,62.118,62.818,63.403,63.875,64.376,64.796,65.203,65.54,65.902,66.301,66.762,67.303,67.799,68.181,68.471,68.627,68.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79.524,76.858,73.976,71.635,69.269,67.447,65.441,63.562,62.03,61.144,60.362,59.874,59.572,59.495,59.752,60.442,61.399,62.419,63.103,63.614,64.112,64.417,64.609,64.686,64.659,64.635,64.722,64.932,65.118,65.219,65.344,65.569,65.884,66.213,66.376,66.312,65.976,65.401,64.362,63.052,61.544,59.431,57.591,55.804,54.157,53.128,52.47,52.079,51.839,51.729,51.875,52.201,52.672,53.333,54.284,55.162,55.817,56.385,56.887,57.375,57.962,58.588,59.081,59.611,60.204,60.648,61.03,61.339,61.564,61.743,61.923,62.007,61.887,61.634,61.202,60.768,60.307,59.547,58.476,57.081,55.658,54.159,53.061,52.393,51.942,51.579,51.345,51.241,51.281,51.434,51.756,52.183,52.665,53.141,53.578,54.062,54.602,55.233,55.971,56.809,57.459,57.951,58.276,58.526,58.8,59.045,59.274,59.438,59.564,59.851,60.037,60.057,59.967,59.712,59.255,58.562,56.904,54.916,53.31,52.084,51.087,50.671,50.487,50.491,50.825,51.536,52.482,53.439,53.95,54.642,55.246,55.557,55.716,55.768,55.701,55.584,55.573,55.725,56.065,56.4,57.041,57.702,58.491,59.303,60.131,61.003,62.022,62.735,63.201,63.259,63.259,63.016,62.279,60.835,58.434,55.596,53.457,52.152,51.284,50.708,50.267,50.15,50.354,51.259,52.233,53.274,54.232,55.204,56.304,57.334,58.395,59.482,60.196,60.434,60.316,60.041,59.659,59.237,58.794,58.438,58.371,58.45,58.602,59.007,59.512,59.894,60.264,60.522,60.643,60.42,59.783,58.718,57.534,56.576,55.234,54.001,53.202,52.701,52.691,52.913,53.369,53.988,54.601,55.182,55.853,56.544,56.769,56.831,56.868,56.89,56.944,57.031,57.108,57.219,57.376,57.584,57.761,57.924,58.116,58.32,58.562,58.822,59.106,59.467,59.89,60.422,61.019,,
69.614,68.046,66.619,65.094,63.812,62.48,61.47,60.835,60.407,60.078,59.944,59.953,60.304,60.959,61.686,62.429,62.976,63.269,63.388,63.422,63.407,63.37,63.224,63.006,62.828,62.757,62.787,62.902,63.1,63.374,63.644,63.951,64.524,65.266,65.726,65.916,65.993,65.95,65.69,65.061,63.705,62.226,60.535,59.48,58.898,58.417,58.05,57.827,57.752,57.939,58.352,58.776,59.242,59.637,59.939,60.078,60.158,60.236,60.369,60.743,61.155,61.509,61.75,61.87,61.941,61.941,61.9,61.927,62.034,62.189,62.321,62.361,62.343,62.286,62.177,62.107,62.048,61.794,61.127,60.639,60.144,59.735,59.474,59.158,58.934,58.775,58.73,58.734,58.737,58.8,58.888,58.911,58.819,58.786,58.87,59.132,59.619,60.113,60.631,61.089,61.462,61.817,62.099,62.297,62.421,62.522,62.49,62.458,62.436,62.411,62.314,62.188,62.001,61.577,61.032,60.322,59.647,59.087,58.576,58.266,58.063,58.026,58.295,58.814,59.495,60.086,60.586,61.068,61.677,62.036,62.148,62.115,61.876,61.5,61.06,60.683,60.376,60.164,60.125,60.391,60.985,61.68,62.299,62.934,63.615,64.293,64.86,65.38,65.691,65.752,65.475,64.922,64.087,63.264,62.467,61.741,61.059,60.633,60.428,60.51,60.72,61.091,61.51,61.959,62.402,62.856,63.417,64.019,64.556,65.004,65.514,65.947,66.458,66.946,67.401,67.89,68.347,68.956,69.393,69.779,70.109,70.425,70.699,70.942,71.017,70.855,70.588,69.996,69.135,68.15,66.955,65.573,64.174,62.843,61.715,61.006,60.756,60.866,61.197,61.715,62.373,63.055,63.823,64.657,65.661,66.594,67.346,68.152,68.796,69.463,69.953,70.338,70.708,70.856,,,,,,,,,,,,,,,
76.096,74.057,72.589,71.264,70.153,69.157,67.986,67.173,66.498,66.107,66.035,66.23,66.494,66.892,67.304,67.826,68.351,68.792,69.08,69.342,69.566,69.85,70.162,70.629,70.95,71.074,71.041,71.021,71.056,71.142,71.284,71.549,71.671,71.672,71.496,71.225,70.938,70.506,69.911,68.748,67.449,65.566,64.132,63.393,62.918,62.601,62.457,62.475,62.479,62.455,62.442,62.525,62.74,62.62,62.559,62.63,62.871,63.303,63.871,64.564,65.309,65.715,66.001,66.044,65.879,65.587,65.345,64.987,64.604,64.362,64.315,64.291,64.309,64.28,64.207,63.837,63.491,62.786,61.503,60.48,59.994,59.791,59.892,60.059,60.339,60.87,61.56,62.127,62.89,63.817,64.335,64.65,64.886,65.095,65.277,65.606,65.936,66.42,67.053,67.593,68.27,68.933,69.742,70.45,71.081,71.422,71.686,71.661,71.397,71.017,70.404,69.654,68.733,67.651,66.353,64.594,62.463,60.573,59.319,58.513,57.909,57.453,57.227,57.105,57.221,57.515,57.822,58.179,58.547,58.947,59.208,59.46,59.761,60.273,60.854,61.772,62.878,63.746,64.307,64.581,64.741,64.743,64.771,64.766,64.715,64.746,64.789,64.777,64.668,64.538,64.407,64.158,63.263,62.018,60.848,59.972,59.282,58.839,58.528,58.302,58.233,58.503,58.972,59.477,60.028,60.695,61.317,61.818,62.428,63.139,64.035,64.909,65.502,65.857,66.254,66.651,67.169,67.573,67.891,68.076,68.275,68.508,68.809,68.933,68.929,68.83,68.56,68.049,67.216,65.555,63.108,61.139,59.272,58.125,57.246,56.613,56.23,56.038,56.266,56.977,57.704,58.449,58.971,59.558,60.437,60.807,60.924,60.931,60.757,60.637,60.488,60.39,60.303,60.242,60.16,60.139,60.077,60.326,60.655,61.077,61.665,62.157,62.852,63.649,64.783,66.283,67.67,,
75.414,72.936,70.678,68.26,66.401,64.293,62.612,61.51,60.758,60.238,59.927,59.849,60.067,60.741,61.998,63.249,64.498,65.459,66.063,66.444,66.609,66.548,66.239,65.638,64.775,63.935,63.381,63.017,62.944,62.989,63.144,63.451,64.071,65.04,65.729,65.983,66.098,66.15,65.921,65.244,63.93,62.043,59.474,57.32,55.958,55.159,54.503,53.978,53.536,53.215,53.132,53.389,53.964,54.541,55.278,56.194,56.908,57.543,58.036,58.433,58.598,58.562,58.351,58.004,57.587,57.088,56.548,56.205,55.951,55.587,55.487,55.735,55.88,55.972,56.059,56.157,56.263,56.473,56.527,56.172,55.869,55.759,55.704,55.668,55.663,55.655,55.657,55.743,55.935,56.191,56.461,56.839,57.197,57.457,57.8,58.338,59.148,60.233,61.256,61.932,62.419,62.609,62.662,62.593,62.32,62.149,61.922,61.689,61.584,61.536,61.412,61.232,61.093,60.965,60.892,60.29,59.168,57.637,55.886,54.969,54.204,53.809,53.592,53.543,53.689,54.133,54.708,55.363,55.98,56.649,57.543,58.581,59.417,60.243,60.98,61.557,62.064,62.456,62.816,63.145,63.418,63.65,63.973,64.273,64.615,64.966,65.413,65.822,66.101,66.327,66.462,66.477,66.338,65.965,65.317,64.538,63.623,62.968,62.062,61.439,60.641,59.992,59.455,59.042,58.718,58.416,58.161,57.898,57.686,57.588,57.614,57.76,58.19,58.602,58.998,59.349,59.625,59.827,59.894,59.845,59.865,59.905,59.94,60.019,60.224,60.361,60.377,60.336,60.115,59.743,59.136,58.3,57.44,56.248,55.153,54.167,53.735,53.795,54.103,54.556,55.136,55.897,56.686,57.467,58.276,59.362,60.616,61.648,62.291,62.649,62.822,62.877,62.869,62.823,62.71,62.361,61.937,61.607,61.51,61.555,61.703,61.941,62.267,62.695,63.42,64.321,65.207,66.294,
83.443,80.031,76.888,74.013,71.406,68.734,65.921,63.651,61.845,60.687,60.017,59.662,59.624,59.813,60.351,61.072,62.154,63.134,63.988,64.87,65.698,66.322,66.818,67.32,67.811,68.193,68.454,68.603,68.702,68.775,68.876,69.053,69.293,69.493,69.503,69.352,69.038,68.587,68.09,67.232,66.324,64.917,63.164,61.907,61.094,60.697,60.534,60.434,60.467,60.643,60.823,61.04,61.467,61.831,62.147,62.44,62.8,63.126,63.551,63.972,64.352,64.726,64.913,65.06,65.223,65.659,65.834,66.097,66.591,67.612,68.476,69.024,69.252,69.318,69.097,68.494,67.483,65.798,64.06,63.051,62.474,62.199,62.111,62.276,62.627,63.287,63.985,64.655,65.211,65.736,65.995,66.17,66.259,66.321,66.452,66.728,67.187,67.636,67.971,68.147,68.158,67.942,67.53,67.054,66.677,66.166,65.751,65.486,65.144,64.674,64.224,63.844,63.202,62.326,61.115,59.967,59.078,58.512,58.265,58.036,57.825,57.695,57.763,57.875,57.824,57.676,57.696,57.606,57.29,57.147,57.159,57.463,58.187,59.032,59.988,60.766,61.321,61.806,62.288,62.777,63.379,63.902,64.426,65.139,65.92,66.356,66.625,66.88,66.948,66.539,65.13,63.073,60.701,58.856,57.344,56.21,55.384,54.721,54.413,54.387,54.901,55.637,56.441,57.309,58.452,59.649,61.13,62.649,64.084,65.105,65.795,66.257,66.617,66.929,67.254,67.634,68.086,68.559,69.115,69.472,69.766,70.102,70.432,70.644,70.655,70.386,69.716,68.371,66.846,65.238,63.649,62.076,60.633,59.273,58.137,57.169,56.703,56.56,56.645,56.83,57.168,57.602,58.135,58.711,59.528,60.321,61.077,61.786,62.493,63.227,63.793,64.4,64.815,65.218,65.674,65.956,66.148,66.312,66.453,66.577,66.691,66.769,66.813,,,,,,
