77
59
69
76
65
72
72
73
79
74
75
64
64
67
74
60
72
72
72
64
67
63
71
78
61
71
64
70
81
58
75
72
79
73
73
76
74
73
69
70
76
68
75
58
61
76
73
72
69
70
66
70
61
71
63
69
74
70
56
66
56
53
64
65
45
51
58
58
49
57
50
47
58
57
54
51
53
60
58
56
59
57
54
52
51
62
55
51
52
61
59
58
60
59
55
45
60
50
61
75
64
55
64
64
33
57
59
55
54
47
56
56
25
66
65
61
63
57
67
57
46
58
63
63
68
39
59
36
75
67
64
63
61
55
59
51
60
50
53
61
46
44
58
48
61
63
60
52
64
55
58
61
52
56
55
63
