70.104,67.258,64.638,62.25,60.724,59.155,58.444,57.765,57.243,57.085,57.411,58.489,59.805,60.943,61.935,62.715,63.178,63.354,63.239,62.871,62.033,61.135,60.208,59.382,58.743,58.196,57.698,57.218,56.942,56.807,57.103,57.77,58.443,58.849,59.076,59.284,59.359,59.139,58.438,57.362,56.334,55.383,54.792,54.625,54.554,54.617,54.943,55.699,56.626,57.245,57.742,58.254,58.605,58.692,58.623,58.462,58.293,58.321,58.601,59.155,59.756,60.466,61.247,62.039,62.968,63.64,64.303,64.943,65.434,65.766,65.881,,,,,,,,,,
69.876,67.973,65.683,63.673,61.982,60.285,59.006,58.225,57.68,57.242,56.937,56.997,57.403,58.131,58.55,59.017,59.366,59.881,60.662,61.619,62.582,63.425,63.938,64.301,64.633,64.913,65.297,65.69,66.579,67.295,67.689,67.723,67.371,66.553,64.787,62.052,59.308,56.555,54.716,54.092,54.071,54.317,55.013,56.041,57.332,58.984,60.39,61.513,62.367,62.832,63.028,62.867,62.374,61.862,61.398,61.187,61.241,61.567,62.045,62.9,64.163,65.564,66.296,66.472,,,,,,,,,,,,,,,,,
63.434,61.422,59.283,57.695,56.441,54.884,53.515,52.322,51.474,50.934,50.589,50.393,50.394,50.623,51.047,51.569,52.043,52.47,52.904,53.296,53.679,54.023,54.279,54.534,54.762,54.98,55.196,55.363,55.505,55.641,55.774,55.815,55.819,55.733,55.464,55.039,54.382,53.417,52.513,51.77,51.218,50.793,50.383,49.954,49.591,49.371,49.334,49.467,49.734,50.102,50.574,51.176,51.874,52.566,53.39,54.15,54.607,54.856,54.931,54.867,54.786,54.581,54.162,53.902,53.79,53.711,53.668,53.692,53.736,53.779,,,,,,,,,,,
63.486,61.22,59.562,57.825,55.959,54.366,53.216,52.371,51.703,51.097,50.648,50.414,50.385,50.819,51.41,51.846,52.269,52.621,52.886,53.045,53.199,53.264,53.256,53.235,53.234,53.309,53.474,53.754,54.069,54.328,54.588,54.778,54.873,54.902,54.877,54.807,54.702,54.516,54.228,53.773,53.306,52.742,52.314,51.914,51.539,51.192,50.852,50.603,50.362,50.228,50.229,50.342,50.49,50.718,51.007,51.419,51.8,52.265,52.817,53.212,53.47,53.621,53.689,53.67,53.587,53.453,53.25,52.961,52.742,52.541,52.409,52.36,52.503,52.747,53.053,53.39,53.73,54.333,54.92,55.415,55.596
79.144,75.305,71.701,68.89,66.734,65.041,63.564,62.377,61.35,60.648,60.543,60.895,61.483,62.115,63.018,63.913,64.677,65.7,66.631,67.334,68.001,68.414,68.795,69.16,69.571,70.104,70.628,71.426,72.028,72.429,72.684,72.779,72.613,71.708,70.164,68.16,65.934,64.174,62.707,61.631,60.926,60.687,60.892,61.167,61.521,61.992,62.707,63.249,63.72,64.148,64.57,65.092,65.734,66.357,67.181,68.239,69.046,69.458,,,,,,,,,,,,,,,,,,,,,,,
70.896,68.202,65.792,63.813,62.565,61.231,60.066,58.787,57.893,57.37,57.285,57.619,58.028,58.566,59.2,59.989,60.747,61.647,62.579,63.649,64.422,65.225,65.783,66.185,66.514,66.845,67.022,67.196,67.358,67.606,68.221,68.773,69.511,70.367,71.342,72.274,72.971,72.979,72.412,71.028,69.253,67.148,64.979,62.733,60.374,58.597,57.186,56.187,55.55,54.999,54.658,54.478,54.268,54.182,54.169,54.345,54.771,55.259,56,56.587,57.087,57.47,57.907,58.355,58.738,59.087,59.528,59.957,60.23,60.489,60.889,61.385,61.746,62.001,62.075,,,,,,
72.867,70.168,67.57,65.485,63.329,61.528,60.192,59.244,58.763,58.59,58.804,59.459,60.151,61.277,62.088,62.567,62.77,62.856,62.933,63.117,63.494,64.319,65.388,66.619,67.679,68.469,69.327,70.285,71.221,71.772,72.009,71.656,70.923,69.713,68.187,65.966,63.815,62.022,60.385,59.479,58.868,58.615,58.393,58.52,58.717,58.694,58.712,58.762,58.484,58.394,58.454,58.783,59.386,60.294,61.543,62.573,63.259,63.659,63.565,63.491,63.329,63.015,62.821,62.582,62.522,62.455,62.402,62.403,62.536,62.769,63.139,63.204,,,,,,,,,
67.691,67.304,66.985,66.568,66.112,65.546,64.889,64.114,63.45,62.733,62.074,61.276,60.49,59.823,59.314,59.054,58.962,59.037,59.246,59.519,59.816,60.16,60.492,60.912,61.4,61.911,62.667,63.495,64.277,64.923,65.493,66.035,66.583,67.069,67.424,67.695,67.813,67.706,67.425,66.945,66.033,64.81,63.508,62.418,61.289,60.342,59.657,59.038,58.59,58.183,57.826,57.387,57.07,56.786,56.693,56.752,56.933,57.278,57.624,57.998,58.384,58.769,59.233,59.702,60.029,60.362,60.73,61.099,61.602,62.11,62.656,63.374,64.098,65.069,66.07,66.851,67.356,67.662,67.798,,
84.602,82.284,80.241,78.359,76.637,75.075,73.409,72.024,70.749,69.638,68.957,68.417,68.111,67.982,68.033,68.285,68.676,69.286,69.939,70.519,71.079,71.758,72.308,72.905,73.493,74.187,74.823,75.605,76.31,77.066,77.535,77.971,78.36,78.753,79.175,79.39,79.421,79.201,78.644,77.9,76.983,75.418,73.875,71.967,70.416,68.938,67.965,67.221,66.665,66.2,65.833,65.574,65.42,65.37,65.412,65.582,65.74,65.905,66.087,66.286,66.474,66.707,66.895,67.048,67.097,67.147,67.201,67.26,67.317,67.372,67.426,67.473,67.485,,,,,,,,
82.76,78.323,74.37,71.349,68.961,66.877,65.394,64.198,63.22,62.368,62.018,62.477,63.25,64.034,64.911,65.562,66.364,67.406,68.379,69.667,70.713,71.359,71.707,71.83,71.66,71.293,70.787,70.101,68.879,67.653,66.495,65.71,65.251,65.021,64.825,64.564,64.227,63.708,62.841,61.778,60.843,59.882,59.384,59.467,59.784,60.357,61.391,62.877,64.563,65.762,66.544,67.139,67.797,68.126,68.228,68.207,68.163,68.283,68.714,69.22,69.695,69.91,69.871,69.546,69.059,68.533,67.917,67.36,66.806,66.293,65.962,65.861,65.878,,,,,,,,
62.832,61.846,61.095,60.457,60.096,59.889,59.895,60.146,60.652,61.274,62.077,63.239,64.596,65.509,66.243,66.883,67.116,67.117,67.163,67.267,67.509,67.913,68.225,68.553,68.781,68.824,68.596,68.194,67.68,67.232,66.968,66.678,66.515,66.754,67.269,67.902,68.262,68.392,68.216,67.796,67.121,66.141,64.771,63.311,61.65,60.446,60.181,60.196,60.29,60.352,60.339,60.238,60.021,59.903,59.166,58.181,57.233,56.436,55.522,54.909,54.338,53.875,53.433,53.151,53.185,53.462,53.89,54.656,55.389,56.212,57.695,59.317,60.674,61.78,62.33,62.63,,,,,
64.391,61.152,58.051,55.545,53.543,51.945,50.668,49.573,48.675,47.895,47.424,47.581,47.971,48.328,48.623,48.79,48.935,49.094,49.321,49.627,50.176,50.888,51.875,53.076,54.368,55.938,57.679,59.155,60.264,61.431,62.341,62.908,63.189,63.287,63.174,62.854,62.123,61.121,59.55,57.825,56.263,54.746,53.755,52.979,52.452,52.188,52.367,53.284,54.876,56.242,57.348,58.536,59.942,61.121,62.409,63.582,64.702,65.605,66.099,66.327,66.428,66.44,66.396,66.286,66.072,65.762,65.503,65.367,65.366,65.675,66.079,66.57,67.015,67.182,,,,,,,
86.303,82.466,79.561,76.922,74.211,71.652,69.252,67.393,66.251,65.415,64.844,64.596,64.731,65.157,65.747,66.654,67.16,67.535,67.789,67.949,68.069,68.167,68.2,68.152,68.077,67.967,67.773,67.456,67.229,67.036,66.838,66.625,66.425,66.223,66.055,65.904,65.779,65.637,65.19,64.621,63.711,62.659,61.736,61.284,61.041,60.961,60.953,61.121,61.499,62.197,62.857,63.604,64.392,65.11,65.551,65.9,66.131,66.32,66.547,66.788,67.139,67.549,67.992,68.452,68.975,69.548,70.01,70.391,70.841,71.304,71.674,71.866,71.874,,,,,,,,
81.249,78.351,75.876,73.208,71.109,69.408,67.861,66.747,65.789,64.988,64.325,63.8,63.722,63.8,63.947,64.071,64.271,64.563,65.029,65.541,66.093,66.549,66.891,67.196,67.427,67.681,67.942,68.218,68.475,68.742,69.105,69.531,69.842,69.911,69.787,69.542,69.137,68.157,66.773,64.724,63.015,61.798,60.928,60.314,59.859,59.59,59.473,59.62,60.357,61.203,62.11,62.827,63.772,64.645,65.402,66.122,66.612,66.984,67.157,67.273,67.352,67.401,67.526,67.631,67.743,67.843,67.857,67.905,67.926,,,,,,,,,,,,
84.6,82.095,79.307,77.163,75.085,72.607,70.411,68.816,67.34,66.17,65.309,64.561,63.938,63.622,63.59,63.911,64.084,64.217,64.385,64.596,64.804,64.963,65.096,65.218,65.467,65.82,66.236,66.654,67.058,67.594,68.249,69.262,70.148,70.683,70.839,70.814,70.552,70,68.938,67.136,65.696,64.433,63.165,62.624,62.309,62.07,62,62.095,62.437,62.957,63.676,64.512,65.483,66.256,67.114,67.942,68.831,69.763,70.696,71.901,72.838,73.526,73.988,74.353,74.696,75.005,75.233,75.439,75.716,75.865,,,,,,,,,,,
112.61,107.05,102.37,97.266,93.253,90.016,87.554,84.935,83.202,81.542,80.382,79.623,79.53,80.162,81.203,82.457,83.885,85.464,87.128,89.136,91.353,93.675,95.206,96.386,96.562,96.286,95.715,95.007,94.222,93.532,92.732,92.729,93.28,93.764,94.163,94.763,95.331,96.03,96.685,95.895,94.048,91.519,89.91,88.342,87.089,85.993,84.796,84.059,84.093,84.983,85.919,86.85,88.164,89.292,90.298,91.361,91.947,92.523,92.843,93.136,93.501,93.925,94.263,94.511,94.702,94.918,95.212,95.771,96.411,97.203,98.207,99.376,100.53,101.81,102.69,103.15,,,,,
101.12,94.624,89.528,85.382,81.692,79.067,76.867,74.924,73.322,72.019,71.52,71.859,73.047,74.166,75.343,76.551,77.736,78.652,79.411,79.786,79.824,79.656,79.421,79.17,79.036,79.075,79.4,80.342,81.304,82.129,83.146,84.279,85.391,86.184,86.691,86.915,86.658,85.757,84.095,82.014,80.151,78.316,76.683,75.603,74.791,74.299,74.097,74.45,75.021,75.69,76.401,77.199,78.315,79.16,79.773,80.229,80.598,81.079,81.617,82.309,83.094,83.957,84.995,86.009,86.792,86.801,86.672,86.679,,,,,,,,,,,,,
94.576,90.018,86.25,82.886,79.898,76.744,73.807,71.43,69.048,67.367,66.227,65.618,65.198,64.933,64.851,64.945,65.224,65.934,67.102,68.35,69.54,70.669,71.749,72.655,73.456,73.892,73.865,73.772,73.902,74.227,74.645,75.066,75.84,77.23,78.694,80.316,81.636,82.746,83.559,83.826,83.091,81.538,79.378,77.527,76.012,74.888,74.208,73.761,73.718,73.983,74.544,75.367,76.32,77.476,78.741,79.641,80.285,80.587,80.678,80.546,80.11,79.259,78.42,77.57,76.913,76.51,76.225,75.941,75.679,75.479,75.357,75.398,75.529,75.628,75.674,,,,,,
74.619,71.814,68.574,65.641,63.307,62.141,61.045,60.495,60.185,60.466,61.886,63.656,65.097,66.047,66.539,66.622,66.506,66.187,65.665,64.919,64.283,63.744,63.391,63.265,63.388,63.662,64.351,65.347,66.121,66.514,66.663,66.623,66.218,65.338,63.777,60.633,57.465,55.559,54.041,53.171,52.491,52.052,51.952,52.469,53.83,55.259,56.797,58.281,59.884,61.266,62.943,64.203,65.647,66.505,67.018,67.433,67.848,68.037,,,,,,,,,,,,,,,,,,,,,,,
62.707,62.698,62.563,62.5,62.567,62.563,62.767,63.566,64.872,66.392,67.77,69.131,69.855,70.251,70.702,70.909,70.541,69.682,68.424,67.006,65.625,63.628,61.337,59.258,57.489,55.702,54.401,53.334,52.525,51.887,51.443,51.182,51.119,51.255,51.69,52.122,52.327,52.548,52.754,52.709,52.552,52.311,51.95,51.625,51.402,51.299,51.391,51.688,52.379,53.183,54.133,54.829,55.516,56.146,56.877,57.452,58.273,58.778,59.112,59.287,59.309,,,,,,,,,,,,,,,,,,,,
78.951,75.788,72.262,68.787,65.944,64.072,62.337,61.137,60.162,59.321,58.93,59.05,59.92,60.767,61.784,62.753,63.496,64.062,64.499,64.841,65.169,65.459,65.815,66.175,66.412,66.599,66.81,67.117,67.582,68.229,68.82,69.424,70.139,70.798,71.255,71.622,71.834,71.832,71.635,70.782,69.191,67.38,65.37,63.946,62.784,61.863,61.219,60.74,60.584,60.968,62.508,64.065,65.57,67.473,69.191,70.799,72.541,74.124,75.519,76.412,76.875,77.013,76.882,76.556,76.117,75.622,75.373,75.54,75.682,76.367,77.756,78.848,79.465,79.914,80.291,80.436,,,,,
79.001,77.165,75.148,73.048,70.872,68.813,67.221,65.909,64.648,63.411,62.098,60.862,59.764,58.652,57.581,56.83,56.225,55.693,55.145,54.628,54.027,53.428,52.85,52.272,51.976,51.836,51.817,51.873,51.991,52.15,52.421,52.696,53.101,53.489,53.852,54.147,54.405,54.653,54.878,54.989,54.931,54.398,53.448,52.776,52.431,52.451,52.883,53.507,54.629,56.285,58.686,60.69,62.593,63.795,65.377,66.796,67.89,69.042,69.576,69.684,69.494,69.156,68.736,68.294,67.802,67.306,66.847,66.383,66.046,65.752,65.708,65.803,65.89,,,,,,,,
